M1.H_b.DIC Time [a],M1.H_b.DIC DIC [mol],M1.H_b.DIC C^{12}$S [mol],M1.H_b.DIC C^{13}$S [mol],M1.H_b.DIC $\delta^{13}$C [VPDB],M1.H_b.DIC DIC [mol/l],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [mol/a],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{12}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{13}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC $\delta^{13}$C [VPDB],C_H_b_2_CO2_At.CO2_F DIC [mol/a],C_H_b_2_CO2_At.CO2_F DIC [C^{12}$S],C_H_b_2_CO2_At.CO2_F DIC [C^{13}$S],C_H_b_2_CO2_At.CO2_F DIC $\delta^{13}$C [VPDB]
37800.0,3.714361626813016e+16,2.1823651115796504e+16,1.5319965152333656e+16,61470.1079952468,0.0021431113184781944,1507730903303966.0,852241124645547.5,655489778658418.5,67445.56712183675,1690786246417237.5,993417978454611.6,697368267962625.9,61470.07912935601,2028943495700685.2,1192101574145534.0,836841921555151.2,61470.07912935601,2165292884354349.0,1330674640134006.8,834618244220342.2,54815.89373531703,46705335602666.98,2561831830378.25,44143503772288.73,1532409.2306367587
38000.0,3.714349170394674e+16,2.181526205554192e+16,1.5328229648404816e+16,61527.84391234875,0.0021431041313774704,1507725383385990.8,851884439118104.9,655840944267885.9,67510.90910646031,1690780576247662.2,993036106332151.2,697744469915511.0,61527.81504223661,2028936691497194.8,1191643327598581.2,837293363898613.5,61527.81504223661,2165286318314259.5,1330216673856405.0,835069644457854.5,54865.308216927835,46704942427149.46,2536388061712.0625,44168554365437.4,1548670.5299805857
38200.0,3.714337617457739e+16,2.1806883657854296e+16,1.5336492516723096e+16,61585.58700715132,0.002143097465567193,1507719600742575.8,851527911812265.2,656191688930310.5,67576.24909784315,1690775315687155.5,992654718571635.0,698120597115520.5,61585.55813701343,2028930378824586.8,1191185662285962.2,837744716538624.5,61585.55813701343,2165281056480859.5,1329759783374539.0,835521273106320.5,54914.72678486689,46704773103672.3,2510995694806.2734,44193777408866.02,1565235.4348625878
38400.0,3.714332715851374e+16,2.1798550726049892e+16,1.5344776432463852e+16,61643.32975642469,0.002143094637439742,1507716672375268.2,851173336718025.2,656543335657243.0,67641.58070423883,1690773084410321.8,992275401379261.2,698497683031060.5,61643.30088312142,2028927701292386.2,1190730481655113.5,838197219637272.8,61643.30088312142,2165278505953495.2,1329304827717337.5,835973678236157.8,54964.14984848179,46705355043927.38,2486062770946.5156,44219292272980.87,1581856.6564398168
38600.0,3.714322927457693e+16,2.179019341507611e+16,1.5353035859500816e+16,61701.0868093652,0.0021430889897351307,1507712161674608.0,850818122624189.1,656894039050418.9,67706.91969906112,1690768630593020.8,991894975625158.0,698873654967862.8,61701.057925588124,2028922356711625.2,1190273970750189.8,838648385961435.5,61701.057925588124,2165274087093082.0,1328848997695740.8,836425089397341.2,55013.577046102284,46704072594184.37,2459944302695.211,44244128291489.16,1599561.1028540295
38800.0,3.714316193203955e+16,2.178185920605335e+16,1.53613027259862e+16,61758.85201464579,0.002143085104207318,1507708982654153.2,850464022121766.6,657244960532386.6,67772.24604457576,1690765562960948.5,991515599016758.9,699249963944189.6,61758.82313190638,2028918675553138.5,1189818718820110.8,839099956733027.8,61758.82313190638,2165271335256064.2,1328394465417248.2,836876869838816.0,55063.00813392916,46703734394891.32,2434263171012.8906,44269471223878.43,1617373.2655088012
39000.0,3.714312484513016e+16,2.1773548423839176e+16,1.5369576421290984e+16,61816.621764859265,0.0021430829643678713,1507707370594269.2,850111111688730.5,657596258905538.8,67837.5698989987,1690763874723508.2,991137290099807.6,699626584623700.6,61816.592877769224,2028916649668210.0,1189364748119769.0,839551901548441.0,61816.592877769224,2165269757631503.2,1327940919271086.8,837328838360416.5,55112.44399533905,46703217098277.63,2408469709482.3438,44294747388795.29,1635639.1286187503
39200.0,3.714313846597292e+16,2.1765273127161344e+16,1.5377865338811576e+16,61874.3953615319,0.0021430837502628705,1507708464183475.0,849760025725571.1,657948438457903.9,67902.89235531737,1690764492534795.0,990760595177889.9,700003897356905.1,61874.36647589063,2028917391041754.0,1188912714213467.8,840004676828286.2,61874.36647589063,2165270533014487.5,1327489080686194.5,837781452328293.0,55161.88466386372,46703193405460.85,2382983892264.797,44320209513196.055,1654093.7072830028
39400.0,3.714317241888683e+16,2.1757015439772476e+16,1.5386156979114356e+16,61932.173108467,0.002143085709277135,1507710717634610.2,849409824508702.9,658300893125907.4,67968.22579667714,1690766040092599.2,990384704380582.9,700381335712016.4,61932.14421368667,2028919248111119.2,1188461645256699.5,840457602854419.8,61932.14421368667,2165272183072425.0,1327038037617745.0,838234145454680.0,55211.330611586534,46702252282790.46,2357027664726.4766,44345224618063.984,1673264.4990481245
39600.0,3.714317686331913e+16,2.1748744674743044e+16,1.5394432188576084e+16,61989.96537569933,0.0021430859657118636,1507711762285745.2,849059211888529.1,658652550397216.1,68033.56300678753,1690766240257561.2,990008215790398.2,700758024467163.0,61989.936480817596,2028919488309073.5,1188009858948477.8,840909629360595.8,61989.936480817596,2165273511875836.5,1326587066589048.0,838686445286788.5,55260.78074461979,46700790773205.44,2330643889527.0625,44370146883678.375,1693169.40785001
39800.0,3.714324726770965e+16,2.1740518721435044e+16,1.5402728546274604e+16,62047.758226106525,0.002143090027902392,1507715733744313.0,848710564105572.2,659005169638740.8,68098.89509604036,1690769444979335.8,989633768260256.1,701135676719079.6,62047.729327729394,2028923333975203.0,1187560521912307.5,841362812062895.5,62047.729327729394,2165277362313077.8,1326137901142580.8,839139461170497.0,55310.23589216519,46700041853282.086,2304712051923.2188,44395329801358.87,1713203.9962431777
40000.0,3.714334179900169e+16,2.1732312301308876e+16,1.5411029497692812e+16,62105.55691786781,0.0021430954821662004,1507720671171699.8,848362733253196.0,659357937918503.8,68164.22991565548,1690773746123610.8,989260208782141.0,701513537341469.8,62105.52802012878,2028928495348333.0,1187112250538569.2,841816244809763.8,62105.52802012878,2165282918529498.2,1325690041162493.0,839592877367005.2,55359.695924183434,46699437485245.91,2278853853500.8906,44420583631745.016,1733641.273911748
40200.0,3.714288687939863e+16,2.1723785815472012e+16,1.541910106392662e+16,62163.39022815073,0.0021430692342278394,1507665581979998.2,847982420156687.1,659683161823311.1,68229.37959555312,1690753053410644.2,988872090140373.1,701880963270271.1,62163.36130028465,2028903664092773.0,1186646508168447.8,842257155924325.2,62163.36130028465,2165284870626561.2,1325240302808221.2,840044567818340.0,55409.153455172825,46703681664932.88,2253062593696.5625,44450619071236.32,1754684.3829036937
40400.0,3.714249209662506e+16,2.1715296570203696e+16,1.542719552642136e+16,62221.25436356902,0.002143046456062561,1507614398842627.8,847607047250154.6,660007351592473.1,68294.07528977084,1690735078220167.8,988485654905250.8,702249423314917.0,62221.22542710244,2028882093864201.2,1186182785886300.8,842699307977900.5,62221.22542710244,2165282965912986.2,1324788579297502.8,840494386615483.5,55458.60344254687,46718231288838.95,2230610486401.3203,44487620802437.63,1773832.3263199877
40600.0,3.714222781236577e+16,2.1706887562325116e+16,1.5435340250040652e+16,62279.13590539284,0.0021430312073968606,1507573681554976.2,847239358401626.2,660334323153350.0,68358.49144697037,1690723047263495.0,988102874404542.5,702620172858952.5,62279.10695704702,2028867656716194.2,1185723449285451.2,843144207430743.0,62279.10695704702,2165280921276473.8,1324337042920810.8,840943878355663.0,55508.057202389035,46734673252318.586,2207820277549.867,44526852974768.72,1793734.3429578345
40800.0,3.714200160929455e+16,2.1698503988419964e+16,1.5443497620874588e+16,62337.039938078895,0.0021430181559384705,1507538179518374.5,846875989927137.2,660662189591237.2,68422.703409584,1690712747271191.2,987721250163169.2,702991497108022.0,62337.01098416803,2028855296725429.8,1185265500195803.2,843589796529626.5,62337.01098416803,2165279506616357.2,1323886119433489.0,841393387182868.2,55557.5196619391,46749627396711.71,2182970359444.1797,44566657037267.53,1815787.4003095995
41000.0,3.7141896310928616e+16,2.1690195973763176e+16,1.545170033716544e+16,62394.95393423938,0.0021430120804363374,1507510803690840.2,846518486223324.1,660992317467516.1,68486.7268188446,1690707952793631.8,987343066523753.1,703364886269878.6,62394.924972740446,2028849543352358.2,1184811679828503.8,844037863523854.5,62394.924972740446,2165282561094259.8,1323438123402384.8,841844437691875.0,55606.99427739326,46763680091684.86,2156649954934.4297,44607030136750.43,1839625.9406984157
41200.0,3.7142003264342536e+16,2.168201697786101e+16,1.5459986286481528e+16,62452.8763525508,0.002143018251431382,1507504471813696.5,846173718317461.9,661330753496234.6,68550.63126501247,1690712814340544.5,986970752445676.6,703742061894867.9,62452.84739297033,2028855377208653.5,1184364902934812.0,844490474273841.5,62452.84739297033,2165290551746780.8,1322993301188283.8,842297250558497.0,55656.485025997325,46774254039618.305,2128080559965.8125,44646173479652.49,1865973.129853187
41400.0,3.71422283236338e+16,2.1673912753387228e+16,1.5468315570246572e+16,62510.801310319555,0.002143031236895989,1507505334297818.2,845833536729886.9,661671797567931.4,68614.48473199508,1690723057689058.5,986601845288266.5,704121212400792.0,62510.77234658435,2028867669226870.5,1183922214345920.0,844945454880950.5,62510.77234658435,2165305887059740.2,1322553090859795.2,842752796199945.0,55705.99520498117,46780900028852.305,2097081593580.3047,44683818435272.0,1895168.1155653377
41600.0,3.714256083051736e+16,2.1665876667189724e+16,1.5476684163327636e+16,62568.73113988838,0.002143050421868731,1507511910491863.5,845497301952457.2,662014608539406.2,68678.25028980756,1690738191615887.2,986236039534390.9,704502152081496.4,62568.702171842924,2028885829939064.8,1183483247441269.2,845402582497795.5,62568.702171842924,2165328302372248.8,1322117336305295.2,843210966066953.5,55755.523710840316,46785612993545.38,2064561786434.7422,44721051207110.64,1926640.3492544359
41800.0,3.7143020917053016e+16,2.165792042426699e+16,1.5485100492786024e+16,62626.66553887695,0.0021430769679286225,1507525176239163.5,845165627430276.9,662359548808886.6,68741.91447758395,1690759131193193.0,985873867190630.5,704885264002562.5,62626.636570153256,2028910957431831.8,1183048640628756.5,845862316803075.2,62626.636570153256,2165358212426317.5,1321686284767418.5,843671927658899.0,55805.070712337954,46789310757414.86,2031008310240.9297,44758302447173.93,1960118.315489481
42000.0,3.714361483642771e+16,2.1650047560833476e+16,1.5493567275594236e+16,62684.60463723389,0.002143111235871867,1507545529793088.5,844838744850519.9,662706784942568.6,68805.47454672263,1690786163038619.5,985515490404064.6,705270672634554.9,62684.57566719107,2028943395646343.5,1182618588484877.5,846324807161466.0,62684.57566719107,2165395406062373.2,1321259796987136.2,844135609075237.0,55854.63684821204,46792003771975.27,1996426727828.8594,44795577044146.414,1995749.7991068633
42200.0,3.714494494279726e+16,2.164261300443487e+16,1.5502331938362392e+16,62742.51979519057,0.0021431879803114713,1507638825164976.8,844552421716037.8,663086403448939.0,68869.14048963074,1690846692016473.0,985177057009621.4,705669635006851.6,62742.490845009364,2029016030419767.5,1182212468411545.8,846803562008221.8,62742.490845009364,2165443685082280.2,1320840106770613.5,844603578311666.8,55904.23102871019,46787499158525.17,1960219546374.625,44827279612150.55,2034070.9649148136
42400.0,3.71463957737847e+16,2.1635257569789144e+16,1.551113820399556e+16,62800.41255404003,0.002143271690316656,1507737046671327.0,844267009639882.5,663470037031444.5,68933.19736026936,1690912734471962.0,984842235875485.2,706070498596476.8,62800.383609879726,2029095281366354.5,1181810683050582.5,847284598315772.0,62800.383609879726,2165506231525530.2,1320429092397057.5,845077139128472.8,55953.85936587837,46771962221483.5,1920039560796.1953,44851922660687.305,2077800.3297010292
42600.0,3.714789065578128e+16,2.1627934818299824e+16,1.5519955837481456e+16,62858.29496463527,0.002143357941975717,1507833270866716.5,843979602601568.6,663853668265147.9,68997.46276445726,1690980780074261.8,984508901296452.5,706471878777809.2,62858.26602457863,2029176936089114.2,1181410681555743.0,847766254533371.2,62858.26602457863,2165578565318637.2,1320024114378069.2,845554450940568.0,56003.51081190613,46753495944346.92,1879350014596.8438,44874145929750.08,2123860.453257062
42800.0,3.714948301555588e+16,2.1620675470472892e+16,1.5528807545082988e+16,62916.16939479542,0.002143449817904851,1507931068329853.8,843692620536096.6,664238447793757.1,69061.8577813132,1691053262377389.0,984178452575393.2,706874809801995.8,62916.14045822146,2029263914852867.0,1181014143090472.0,848249771762395.0,62916.14045822146,2165658801485238.0,1319624065202866.5,846034736282371.5,56053.18016014534,46735426982467.13,1839719645444.625,44895707337022.51,2170676.149889015
43000.0,3.715115418478959e+16,2.1613467883785948e+16,1.5537686301003644e+16,62974.04086039207,0.0021435462409799227,1508030352510111.5,843406153669989.6,664624198840121.9,69126.35629152115,1691129332214144.2,983850360108304.2,707278972105840.0,62974.01192575016,2029355198656973.0,1180620432129965.0,848734766527008.0,62974.01192575016,2165744645858628.8,1319227567356708.0,846517078501920.8,56102.86466209604,46718131876509.59,1801190124653.4219,44916941751856.17,2218179.9051807867
43200.0,3.715281827124116e+16,2.1606261294550956e+16,1.5546556976690204e+16,63031.914700175104,0.0021436422553928313,1508121731094271.8,843115193964986.6,665006537129285.1,69190.9124543895,1691205083476162.5,983522315326242.5,707682768149920.0,63031.885759788835,2029446100171395.2,1180226778391491.2,849219321779904.0,63031.885759788835,2165834727551516.0,1318833809872132.8,847000917679383.2,56152.56129251952,46702961658456.9,1764016941278.375,44938944717178.52,2266054.745009926
43400.0,3.715453925566728e+16,2.1599092409383856e+16,1.5555446846283424e+16,63089.79436282699,0.002143741552703462,1508214313538692.5,842825091106035.9,665389222432656.6,69255.4784048239,1691283420040196.0,983195984063788.2,708087435976407.8,63089.76542318133,2029540104048235.2,1179835180876545.8,849704923171689.5,63089.76542318133,2165927679388025.8,1318441978179019.0,847485701209006.8,56202.26779463374,46690439215535.37,1728441257382.6484,44961997958152.72,2313903.36802144
43600.0,3.7156313395261256e+16,2.15919589637173e+16,1.5564354431543956e+16,63147.68018626743,0.002143843916959462,1508308835943429.8,842536136445927.6,665772699497502.1,69320.07661393928,1691364179053551.8,982871267689374.0,708492911364177.8,63147.65124161576,2029637014864262.0,1179445521227248.5,850191493637013.5,63147.65124161576,2166022508686661.8,1318051460952193.0,847971047734468.8,56251.98476557599,46678810674404.78,1693588012575.3594,44985222661829.42,2362763.340343864
43800.0,3.715814110191411e+16,2.1584861264258756e+16,1.5573279837655356e+16,63205.571412811696,0.0021439493719261054,1508404862260071.0,842248056780813.6,666156805479257.4,69384.71247594382,1691447375295716.0,982548177802828.4,708899197492887.6,63205.54246575838,2029736850354859.2,1179057813363394.2,850679036991465.0,63205.54246575838,2166120235617243.5,1317662879181554.8,848457356435688.8,56301.7120197929,46668396544026.49,1659653735578.0234,45008742808448.47,2412355.408448741
44000.0,3.71599850889677e+16,2.157777709350688e+16,1.5582207995460816e+16,63263.471781222506,0.0021440557662388495,1508501268317260.5,841960198978166.6,666541069339093.9,69449.39069159089,1691531314466886.5,982225704842622.6,709305609624263.9,63263.44282764599,2029837577360264.0,1178670845811147.5,851166731549116.5,63263.44282764599,2166218867772225.5,1317275022705488.0,848943845066737.5,56351.44918955655,46657927392474.07,1625888680493.0938,45032038711980.98,2463748.95403559
44200.0,3.716172509309183e+16,2.1570636017847104e+16,1.5591089075244728e+16,63321.385643636335,0.0021441561609474775,1508582660773130.0,841664275254834.9,666918385518295.1,69514.05431956089,1691610522203877.8,981900642664351.2,709709879539526.5,63321.35668221687,2029932626644653.2,1178280771197221.5,851651855447431.8,63321.35668221687,2166319105292270.0,1316888338812682.5,849430766479587.5,56401.19379154453,46650041354866.79,1593077522831.5234,45056963832035.266,2515905.4594514966
44400.0,3.716348350118039e+16,2.1563508749808404e+16,1.5599974751371988e+16,63379.31560912576,0.002144257617527523,1508664892913745.0,841369497371159.2,667295395542585.8,69578.63493327935,1691690564265568.0,981576207017052.6,710114357248515.4,63379.28664067567,2030028677118681.8,1177891448420463.2,852137228698218.5,63379.28664067567,2166418514361447.5,1316501362881470.8,849917151479976.8,56450.94410057803,46644732699564.35,1561229247279.5547,45083503452284.8,2568761.7989502335
44600.0,3.716528590034502e+16,2.1556410598979804e+16,1.560887530136522e+16,63437.25824645483,0.002144361612303429,1508749790213494.0,841076655155138.0,667673135058356.0,69643.17541942438,1691772609064254.8,981253096933132.4,710519512131122.4,63437.22927195829,2030127130877105.8,1177503716319758.8,852623414557347.0,63437.22927195829,2166518633527031.8,1316115007344124.5,850403626182907.2,56500.70262614877,46640399284382.43,1529710163082.586,45110689121299.84,2623292.256424538
44800.0,3.716711921072809e+16,2.1549334025609652e+16,1.5617785185118436e+16,63495.213020643816,0.0021444673905939397,1508836507111860.2,840785177737874.0,668051329373986.2,69707.69422495207,1691856060909970.0,980930969034181.9,710925091875788.1,63495.184040733635,2030227273091964.0,1177117162841018.0,853110110250946.0,63495.184040733635,2166619853555553.5,1315729498761290.8,850890354794262.8,56550.47050142798,46636249475053.984,1498145859382.5781,45138103615671.41,2680211.665796142
45000.0,3.716897826974418e+16,2.154227603624391e+16,1.5626702233500264e+16,63553.17977905258,0.002144574654528349,1508924776133721.5,840494878369190.0,668429897764531.5,69772.1981909171,1691940685355545.5,980609687389601.1,711330997965944.4,63553.150792717985,2030328822426654.8,1176731624867521.5,853597197559133.2,63553.150792717985,2166722183774204.5,1315344837110001.5,851377346664203.0,56600.24827209375,46631903723795.85,1466351096856.6484,45165552626939.2,2740013.97353564
