M1.L_b.DIC Time [a],M1.L_b.DIC DIC [mol],M1.L_b.DIC C^{12}$S [mol],M1.L_b.DIC C^{13}$S [mol],M1.L_b.DIC $\delta^{13}$C [VPDB],M1.L_b.DIC DIC [mol/l],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_L_b2H_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC $\delta^{13}$C [VPDB],C_L_b_2_CO2_At.CO2_F DIC [mol/a],C_L_b_2_CO2_At.CO2_F DIC [C^{12}$S],C_L_b_2_CO2_At.CO2_F DIC [C^{13}$S],C_L_b_2_CO2_At.CO2_F DIC $\delta^{13}$C [VPDB],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC [mol/a],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC [C^{12}$S],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC [C^{13}$S],M1.C_DIC_2_DIC_Ca_W.DIC_2_DIC_Ca_W_F DIC $\delta^{13}$C [VPDB],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC [mol/a],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC [C^{12}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC [C^{13}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F DIC $\delta^{13}$C [VPDB]
108000.0,5.443975513446331e+16,2.675600531676978e+16,2.7683749817693532e+16,91075.80652861604,0.0019242048990018733,1518082237176351.8,746105931732386.0,771976305443965.8,91075.77167446313,1815300983938234.8,995686067977071.5,819614915961163.2,72253.65732750525,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47298250641691.67,7474896768946.5625,-54773147410638.234,-653085.2663376845,7117471212243.187,0.0,0.0,0.0,2953369464099.352,0.0,0.0,0.0
108200.0,5.443793844303033e+16,2.6744817224940724e+16,2.7693121218089604e+16,91145.50656788843,0.0019241406869835295,1518031579050484.8,745793946179032.4,772237632871452.4,91145.47172388351,1815253350800747.2,995357826807079.4,819895523993667.9,72302.90214473059,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47301393078978.65,7490980634369.398,-54792373713348.05,-651913.5772453436,7117181238912.226,0.0,0.0,0.0,2953309301783.3867,0.0,0.0,0.0
108400.0,5.443611774184227e+16,2.673363874996675e+16,2.770247899187552e+16,91215.18641412436,0.001924076333238054,1517980807662492.5,745482228097352.6,772498579565139.9,91215.15157740541,1815205232158784.2,995029545635783.2,820175686523001.0,72352.14255720716,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47303671058859.73,7507622843391.883,-54811293902251.61,-650694.9585505029,7116913645702.87,0.0,0.0,0.0,2953253781703.441,0.0,0.0,0.0
108600.0,5.443430098489712e+16,2.672247229502482e+16,2.77118286898723e+16,91284.85615261961,0.0019240121189041445,1517930146450147.8,745170845309549.6,772759301140598.1,91284.82131928494,1815156740699537.8,994701282655741.9,820455458043795.9,72401.37914766469,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47305550637377.4,7524543160370.789,-54830093797748.19,-649456.3399248363,7116660190500.048,0.0,0.0,0.0,2953201194006.17,0.0,0.0,0.0
108800.0,5.443247907401349e+16,2.67113127369282e+16,2.772116633708529e+16,91354.52014718816,0.0019239477224012732,1517879341540454.8,744859654858452.1,773019686682002.6,91354.48531651302,1815107831033066.5,994373011478133.5,820734819554933.0,72450.61215837844,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47307178698275.414,7541658840873.1875,-54848837539148.6,-648205.850667292,7116418937055.369,0.0,0.0,0.0,2953151137098.852,0.0,0.0,0.0
109000.0,5.443065351851124e+16,2.670016070035445e+16,2.773049281815679e+16,91424.17912274877,0.001923883197077231,1517828434979117.5,744548674141097.8,773279760838019.8,91424.14429439089,1815058580600251.0,994044773515406.4,821013807084844.6,72499.84175035942,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47308574404315.625,7558953915330.211,-54867528319645.836,-646945.0706292188,7116189064810.015,0.0,0.0,0.0,2953103440850.8643,0.0,0.0,0.0
109200.0,5.442858172282174e+16,2.6688902037040012e+16,2.7739679685781732e+16,91493.80032138011,0.0019238099682501429,1517770665479881.2,744234721685819.1,773535943794062.1,91493.76553432335,1815008725401270.0,993716430719465.0,821292294681805.0,72549.06685345854,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47317585761372.445,7572805874248.008,-54890391635620.45,-646032.1996261433,7116013129043.038,0.0,0.0,0.0,2953066935375.4316,0.0,0.0,0.0
109400.0,5.442651593469824e+16,2.6677666979927e+16,2.774884895477124e+16,91563.33967280446,0.001923736951763979,1517713059285104.0,743921425470947.9,773791633814156.1,91563.3049178216,1814957979724273.2,993387831633909.4,821570148090363.9,72598.28667300106,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47324111058761.58,7588298831026.547,-54912409889788.125,-644973.4579173753,7115904254884.3,0.0,0.0,0.0,2953044344501.705,0.0,0.0,0.0
109600.0,5.442447765194308e+16,2.6666461702738704e+16,2.7758015949204376e+16,91632.82658172259,0.0019236649074711024,1517656220404203.8,743608959879524.5,774047260524679.2,91632.79184890066,1814906655105514.8,993059136741351.0,821847518364163.8,72647.50287633647,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47329454976328.92,7604648636423.203,-54934103612752.125,-643842.7924931999,7115839352697.64,0.0,0.0,0.0,2953030877522.2866,0.0,0.0,0.0
109800.0,5.442245410060738e+16,2.665527814004958e+16,2.7767175960557796e+16,91702.27307952986,0.0019235933838688392,1517599792398106.0,743297099862626.6,774302692535479.4,91702.23836552902,1814854920316181.2,992730433219573.5,822124487096607.8,72696.7163165381,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47334050661452.74,7621593319059.523,-54955643980512.266,-642665.1008495004,7115810650843.006,0.0,0.0,0.0,2953024921967.0635,0.0,0.0,0.0
110000.0,5.442044268177408e+16,2.6644114366938332e+16,2.7776328314835748e+16,91771.68339678149,0.0019235222890969504,1517543702719458.2,742985791697496.8,774557911021961.5,91771.64870031673,1814802880006110.0,992401775130917.8,822401104875192.2,72745.92751099747,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47338044793765.07,7639041331310.961,-54977086125076.03,-641449.2884597246,7115815190096.317,0.0,0.0,0.0,2953025863850.3345,0.0,0.0,0.0
110200.0,5.441824078045124e+16,2.663287504530847e+16,2.778536573514277e+16,91841.03122656279,0.0019234444616103633,1517482304334156.5,742672378157383.0,774809926176773.5,91840.99657999804,1814750371068883.5,992073076988990.0,822677294079893.5,72795.13584699921,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47348037219176.69,7653944708230.086,-55001981927406.77,-640491.6938479592,7115887579098.782,0.0,0.0,0.0,2953040884339.707,0.0,0.0,0.0
110400.0,5.441606031416274e+16,2.662166924727616e+16,2.7794391066886576e+16,91910.28020424223,0.0019233673917575676,1517421500132510.5,742359897739777.9,775061602392732.6,91910.24559951609,1814697206661462.2,991744239191722.0,822952967469740.2,72844.34091572528,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47355603465345.48,7670530950321.266,-55026134415666.74,-639389.1064527411,7116038117708.319,0.0,0.0,0.0,2953072120381.0723,0.0,0.0,0.0
110600.0,5.44139216917796e+16,2.661050321848274e+16,2.780341847329686e+16,91979.45548470083,0.001923291800902014,1517361862989837.2,742048526451911.9,775313336537925.4,91979.42091325215,1814643733635078.2,991415441282310.0,823228292352768.2,72893.54437044299,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47361842724974.59,7688135203785.602,-55049977928760.195,-638203.3148619973,7116246790346.392,0.0,0.0,0.0,2953115418408.855,0.0,0.0,0.0
110800.0,5.441181101118858e+16,2.6599368462773244e+16,2.7812442548415332e+16,92048.56829963815,0.0019232171976654006,1517303005159078.2,741738027313161.6,775564977845916.6,92048.53375825706,1814590011532045.5,991086710023010.4,823503301509035.1,72942.74715027015,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47367165837238.086,7706515499064.984,-55073681336303.07,-636957.2762952598,7116506890877.508,0.0,0.0,0.0,2953169386454.9976,0.0,0.0,0.0
111000.0,5.440973122372594e+16,2.6588265941983164e+16,2.7821465281742772e+16,92117.62161695721,0.0019231436863644293,1517245008691363.8,741428427013994.1,775816581677369.6,92117.58710471877,1814536288270999.2,990758176748493.1,823778111522506.1,72991.94990784995,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47371646195794.63,7725614111970.75,-55097260307765.38,-635656.7187305159,7116815633888.828,0.0,0.0,0.0,2953233446009.385,0.0,0.0,0.0
111200.0,5.440834719736243e+16,2.6577509280845932e+16,2.78308379165165e+16,92186.69154980592,0.0019230947671453323,1517206403766459.2,741128466638143.9,776077937128315.4,92186.65697164711,1814485740920871.2,990431551280393.1,824054189640478.1,73041.15662541748,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47356196260411.11,7754080604825.133,-55110276865236.24,-633476.1757957473,7117057771232.8955,0.0,0.0,0.0,2953283684912.393,0.0,0.0,0.0
111400.0,5.440699049190939e+16,2.6566752810688212e+16,2.784023768122118e+16,92255.90762057986,0.0019230468135997517,1517168572533567.5,740828517313907.9,776340055219659.6,92255.87299020625,1814437382033849.2,990106274865617.2,824331107168232.0,73090.37030352805,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47346276847804.14,7779155685670.797,-55125432533474.94,-631610.8466018557,7117194017133.867,0.0,0.0,0.0,2953311952975.1035,0.0,0.0,0.0
111600.0,5.440566526894456e+16,2.6556010572414428e+16,2.7849654696530132e+16,92325.18755571148,0.0019229999728210799,1517131616752236.5,740528963535722.0,776602653216514.5,92325.15290239618,1814392423544921.2,989783029259288.6,824609394285632.6,73139.58734881938,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47337940621605.36,7803068072456.82,-55141008694062.18,-629855.9874056258,7117279363555.713,0.0,0.0,0.0,2953329660364.5283,0.0,0.0,0.0
111800.0,5.440434895945511e+16,2.6545273479244976e+16,2.7859075480210136e+16,92394.51809370203,0.0019229534470943945,1517094910995604.5,740229553943852.2,776865357051752.2,92394.48341847243,1814348764372260.0,989460674655344.1,824888089716915.9,73188.80646786188,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47331136201771.55,7825978213108.555,-55157114414880.1,-628198.1845828732,7117328457443.932,0.0,0.0,0.0,2953339846151.7363,0.0,0.0,0.0
112000.0,5.440303784467807e+16,2.6534542293637556e+16,2.7868495551040516e+16,92463.8815411286,0.0019229071049778493,1517058348539270.0,739930308270778.4,777128040268491.6,92463.84685808735,1814306320089784.8,989139172451492.1,825167147638292.6,73238.026304259,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47324821511293.53,7848492779728.172,-55173314291021.7,-626582.655789987,7117358109474.518,0.0,0.0,0.0,2953345998209.546,0.0,0.0,0.0
112200.0,5.440181289560305e+16,2.652385827264757e+16,2.787795462295548e+16,92533.2656475523,0.0019228638084383008,1517024190209241.8,739632378509557.9,777391811699683.9,92533.23094622318,1814266639861862.0,988819365011514.9,825447274850347.1,73287.24705645282,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47319317663910.65,7870377175497.227,-55189694839407.875,-625028.373084039,7117360619498.589,0.0,0.0,0.0,2953346518976.4355,0.0,0.0,0.0
112400.0,5.440055998124974e+16,2.651316357983935e+16,2.788739640141039e+16,92602.68530482722,0.00192281952344968,1516989253529301.0,739334151886691.2,777655101642609.8,92602.65058322108,1814226688472319.5,988499602045780.8,825727086426538.8,73336.46789745585,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47314830295793.414,7891659234244.75,-55206489530038.164,-623534.8916401986,7117346226915.796,0.0,0.0,0.0,2953343532876.1064,0.0,0.0,0.0
112600.0,5.439921540661547e+16,2.6502428725482988e+16,2.7896786681132484e+16,92672.13001569787,0.0019227719986749643,1516951759193343.2,739034804450319.6,777916954743023.6,92672.09529302061,1814184940580637.0,988179061558198.0,826005879022439.0,73385.68735743764,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47310516957862.984,7912916040012.375,-55223432997875.36,-622053.0988797575,7117338353059.986,0.0,0.0,0.0,2953341899247.025,0.0,0.0,0.0
112800.0,5.439795313731892e+16,2.649174229894618e+16,2.790621083837274e+16,92741.57344400765,0.0019227273830304177,1516916558340344.0,738736806652888.6,778179751687455.4,92741.53871923736,1814145289197707.0,987859860523783.5,826285428673923.5,73434.90602992913,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47305410372716.51,7934468905622.445,-55239879278338.95,-620550.5512840061,7117325566123.057,0.0,0.0,0.0,2953339246273.983,0.0,0.0,0.0
113000.0,5.439674328585631e+16,2.6481086170252904e+16,2.791565711560341e+16,92811.03992249434,0.0019226846201247862,1516882821145985.5,738439654737475.6,778443166408509.9,92811.00518184058,1814107041882752.2,987541615239652.1,826565426643100.1,73484.12483298042,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47300919946253.01,7955549652588.445,-55256469598841.45,-619094.4339863011,7117290671994.301,0.0,0.0,0.0,2953332006593.483,0.0,0.0,0.0
113200.0,5.439524742165184e+16,2.647030081744975e+16,2.792494660420209e+16,92880.49353637654,0.0019226317479319672,1516841112324909.8,738138901074734.5,778702211250175.2,92880.45883079125,1814068798725262.2,987223576376005.0,826845222349257.2,73533.34155208693,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47305882331609.24,7972199208239.281,-55278081539848.52,-618044.8179639229,7117292740043.537,0.0,0.0,0.0,2953332435663.745,0.0,0.0,0.0
113400.0,5.4393736395605e+16,2.6459526065111732e+16,2.7934210330493268e+16,92949.8794868764,0.0019225783398349862,1516798977377297.0,737838441452941.6,778960535924355.4,92949.84480090445,1814029162111701.5,986904992567299.1,827124169544402.4,73582.55466389777,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47308753522091.97,7990246746960.383,-55299000269052.35,-616884.080392187,7117353121461.922,0.0,0.0,0.0,2953344963322.0645,0.0,0.0,0.0
113600.0,5.439219917614139e+16,2.644875298555295e+16,2.794344619058844e+16,93019.22226493282,0.0019225240059164111,1516756109163221.5,737538027044916.0,779218082118305.5,93019.18761030951,1813988223961836.2,986585909235868.0,827402314725968.2,73631.76500449986,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47310093270844.98,8009352762347.703,-55319446033192.68,-615642.0799957897,7117461887918.734,0.0,0.0,0.0,2953367529551.019,0.0,0.0,0.0
113800.0,5.439078951682784e+16,2.6438055987258464e+16,2.7952733529569376e+16,93088.52407200378,0.0019224741806857437,1516716799696647.0,737239735114730.1,779477064581916.9,93088.48942378991,1813949342929054.5,986268139483854.9,827681203445199.6,73680.9748102856,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47310546503528.07,8028941212891.727,-55339487716419.8,-614364.6545519788,7117586102838.306,0.0,0.0,0.0,2953393300725.867,0.0,0.0,0.0
114000.0,5.438938909837108e+16,2.6427373352321664e+16,2.7962015746049416e+16,93157.8135573061,0.0019224246820785495,1516677748132099.0,736941843815945.9,779735904316153.1,93157.7789164453,1813910679002043.0,985950680287089.0,827959998714954.0,73730.18436336349,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47311052711643.97,8048583393925.953,-55359636105569.92,-613090.5406969409,7117723915526.878,0.0,0.0,0.0,2953421892800.142,0.0,0.0,0.0
114200.0,5.438808265532295e+16,2.641674520485859e+16,2.797133745046436e+16,93227.09775159333,0.0019223785050869876,1516641315441135.5,736645471148380.6,779995844292754.9,93227.06310943894,1813872404174942.0,985633623018873.8,828238781156068.2,73779.39396357302,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47308729639543.67,8069622585216.484,-55378352224760.16,-611701.0903491137,7117864726874.038,0.0,0.0,0.0,2953451106721.8657,0.0,0.0,0.0
114400.0,5.438681887945708e+16,2.640614461683198e+16,2.79806742626251e+16,93296.39021708169,0.0019223338361918695,1516606074884379.0,736349868150412.0,780256206733967.0,93296.35556757341,1813835125354930.8,985317292593268.5,828517832761662.2,73828.60434413012,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47307040383408.22,8090288722974.219,-55397329106382.44,-610349.8310942223,7117998928267.821,0.0,0.0,0.0,2953478949017.412,0.0,0.0,0.0
114600.0,5.4385524987325704e+16,2.6395537159800628e+16,2.7989987827525076e+16,93365.68452011909,0.001922288102819781,1516569993749790.8,736054073184448.9,780515920565341.9,93365.64987532853,1813797399116318.2,985000910271788.1,828796488844530.1,73877.8145436806,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47305482247698.36,8110966142017.117,-55416448389715.48,-609006.1743815716,7118144611859.346,0.0,0.0,0.0,2953509173187.403,0.0,0.0,0.0
114800.0,5.438428272126541e+16,2.638496472395991e+16,2.7999317997305496e+16,93434.96519865167,0.0019222441942012875,1516535350667007.0,735759254020886.2,780776096646120.8,93434.93056396669,1813761141973572.5,984685515318974.1,829075626654598.4,73927.02477049736,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47303402743924.56,8131912630718.219,-55435315374642.78,-607646.5165328034,7118298868589.186,0.0,0.0,0.0,2953541175641.917,0.0,0.0,0.0
115000.0,5.438312905148699e+16,2.6374443952453516e+16,2.8008685099033476e+16,93504.24091068274,0.0019222034170700536,1516503179988841.0,735465876505744.0,781037303483097.0,93504.20627051196,1813726942361541.0,984371420572408.6,829355521789132.4,73976.23596357067,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47301562598549.555,8152656179598.617,-55454218778148.17,-606309.3099946798,7118445790920.18,0.0,0.0,0.0,2953571656162.832,0.0,0.0,0.0
115200.0,5.4382442593770984e+16,2.636414443303279e+16,2.801829816073819e+16,93573.60845549892,0.0019221791538216822,1516484030912416.5,735178665751597.5,781305365160819.0,93573.57372216553,1813691268295399.8,984056698163968.1,829634570131431.6,74025.44984796025,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47282662570413.58,8181260610586.742,-55463923181000.32,-604298.5034698836,7118507069977.43,0.0,0.0,0.0,2953584369028.984,0.0,0.0,0.0
115400.0,5.438180796534697e+16,2.63538549736929e+16,2.8027952991654068e+16,93643.13513592198,0.0019221567225098674,1516466333367619.0,734891738422851.4,781574594944767.6,93643.10034267776,1813658989282710.2,983743977700125.4,829915011582584.9,74074.66846433181,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47267807261970.21,8207108504607.203,-55474915766577.414,-602517.6370363642,7118454215307.292,0.0,0.0,0.0,2953573403877.457,0.0,0.0,0.0
115600.0,5.438115800528541e+16,2.634354968529024e+16,2.803760831999517e+16,93712.7747192206,0.001922133749292381,1516448209491752.0,734604370234036.9,781843839257715.1,93712.73987584232,1813628550649496.8,983432429090842.0,830196121558654.8,74123.88935965335,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0,-47255552819384.32,8231149330504.594,-55486702149888.914,-600888.2037278493,7118321712629.234,0.0,0.0,0.0,2953545914889.314,0.0,0.0,0.0
