M1.D_b.DIC Time [a],M1.D_b.DIC DIC [mol],M1.D_b.DIC C^{12}$S [mol],M1.D_b.DIC C^{13}$S [mol],M1.D_b.DIC $\delta^{13}$C [VPDB],M1.D_b.DIC DIC [mol/l],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [mol/a],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{12}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC [C^{13}$S],M1.CG_D_b2L_b.C_DIC_2_DIC_thc.thc_F DIC $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [mol/a],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{12}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC [C^{13}$S],M1.CG_H_b2D_b.C_DIC_2_DIC_mix_f.mix_f_F DIC $\delta^{13}$C [VPDB],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [mol/a],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{12}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC [C^{13}$S],M1.CG_D_b2H_b.C_DIC_2_DIC_mix_b.mix_b_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_POM.POM_F DIC $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [mol/a],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{12}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC [C^{13}$S],M1.CG_L_b2D_b.C_DIC_2_DIC_PIC_DIC.PIC_DIC_F DIC $\delta^{13}$C [VPDB]
109400.0,2.9751454671782016e+18,1.6283974009981563e+18,1.3467480661800453e+18,72598.31128191025,0.002300501881242949,1701358409760445.0,877906991751367.5,823451418009077.5,82470.18257266439,1814957979724273.2,993387831633909.4,821570148090363.9,72598.28667300106,2041630091712534.0,1053488390101641.1,988141701610892.9,82470.18257266439,2177949575669128.0,1192065397960691.2,985884177708436.8,72598.28667300106,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
109600.0,2.975061333594468e+18,1.6278585922715274e+18,1.3472027413229404e+18,72647.5274836959,0.0023004368257793454,1701305398801999.5,877577395300093.1,823728003501906.4,82529.57888111699,1814906655105514.8,993059136741351.0,821847518364163.8,72647.50287633647,2041566478562399.5,1053092874360111.8,988473604202287.8,82529.57888111699,2177887986126618.0,1191670964089621.5,986217022036996.5,72647.50287633647,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
109800.0,2.97497652774668e+18,1.627319769452553e+18,1.3476567582941268e+18,72696.74092265981,0.0023003712504941942,1701252198289583.2,877247897241446.8,824004301048136.5,82588.9812365238,1814854920316181.2,992730433219573.5,822124487096607.8,72696.7163165381,2041502637947500.0,1052697476689736.1,988805161257763.9,82588.9812365238,2177825904379417.5,1191276519863488.2,986549384515929.2,72696.7163165381,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
110000.0,2.9748912211522033e+18,1.6267810211474737e+18,1.3481102000047296e+18,72745.9521161031,0.002300305288011606,1701198788140125.2,876918487389125.1,824280300751000.1,82648.38959303832,1814802880006110.0,992401775130917.8,822401104875192.2,72745.92751099747,2041438545768150.5,1052302184866950.2,989136360901200.2,82648.38959303832,2177763456007332.0,1190882130157101.2,986881325850230.8,72745.92751099747,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
110200.0,2.9748051459805215e+18,1.6262422069834012e+18,1.3485629389971203e+18,72795.16045017977,0.0023002387312342763,1701142890815721.5,876587975771279.6,824554915044441.9,82707.80716480983,1814750371068883.5,992073076988990.0,822677294079893.5,72795.13584699921,2041371468978865.8,1051905570925535.6,989465898053330.1,82707.80716480983,2177700445282660.2,1190487692386788.0,987212752895872.2,72795.13584699921,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
110400.0,2.9747179965465636e+18,1.6257031639974922e+18,1.3490148325490714e+18,72844.36551775351,0.0023001713437942398,1701086949862397.5,876257625030018.1,824829324832379.4,82767.23341124156,1814697206661462.2,991744239191722.0,822952967469740.2,72844.34091572528,2041304339834877.2,1051509150036021.9,989795189798855.4,82767.23341124156,2177636647993754.8,1190093087030066.5,987543560963688.2,72844.34091572528,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
110600.0,2.97463034145075e+18,1.6251641865207951e+18,1.3494661549299548e+18,72893.56897194586,0.002300103565356162,1701031253143062.5,875927588634037.5,825103664509025.0,82826.66727620322,1814643733635078.2,991415441282310.0,823228292352768.2,72893.54437044299,2041237503771675.2,1051113106360845.1,990124397410830.1,82826.66727620322,2177572480362094.0,1189698529538772.0,987873950823322.0,72893.54437044299,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
110800.0,2.974542278049139e+18,1.624625318290224e+18,1.349916959758915e+18,72942.7717515997,0.0023000354711996546,1700975499863504.5,875597708744595.2,825377791118909.2,82886.1092968657,1814590011532045.5,991086710023010.4,823503301509035.1,72942.74715027015,2041170599836205.5,1050717250493514.4,990453349342691.1,82886.1092968657,2177508013838454.8,1189304052027612.5,988203961810842.2,72942.74715027015,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
111000.0,2.974454212980856e+18,1.6240867747266967e+18,1.350367438254159e+18,72991.97450932793,0.0022999673757544093,1700919854813578.2,875268072457769.4,825651782355808.9,82945.55899659006,1814536288270999.2,990758176748493.1,823778111522506.1,72991.94990784995,2041103825776294.2,1050321686949323.4,990782138826970.9,82945.55899659006,2177443545925199.2,1188909812098191.8,988533733827007.5,72991.94990784995,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
111200.0,2.974371357688395e+18,1.6235513604926374e+18,1.3508199971957573e+18,73041.18123097833,0.0022999033087169212,1700873831530413.5,874943682826287.6,825930148704125.9,83004.99474113712,1814485740920871.2,990431551280393.1,824054189640478.1,73041.15662541748,2041048597836496.2,1049932419391545.1,991116178444951.1,83004.99474113712,2177382889105045.5,1188517861536471.8,988865027568573.8,73041.15662541748,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
111400.0,2.974292087116781e+18,1.6230181562263718e+18,1.3512739308904092e+18,73090.3949113024,0.002299842013529464,1700828412210826.8,874619859376148.5,826208552834678.2,83064.42399968102,1814437382033849.2,990106274865617.2,824331107168232.0,73090.37030352805,2040994094652992.2,1049543831251378.2,991450263401614.0,83064.42399968102,2177324858440619.2,1188127529838740.8,989197328601878.5,73090.37030352805,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
111600.0,2.9742183925750487e+18,1.6224882820186598e+18,1.3517301105563889e+18,73139.61195803198,0.0022997850299521015,1700785094903611.8,874297390366421.4,826487704537190.4,83123.84304998434,1814392423544921.2,989783029259288.6,824609394285632.6,73139.58734881938,2040942113884334.2,1049156868439705.8,991785245444628.5,83123.84304998434,2177270908253905.5,1187739635111146.5,989531273142759.0,73139.58734881938,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
111800.0,2.9741468254376156e+18,1.6219598670280003e+18,1.3521869584096154e+18,73188.8310776609,0.002299729691369126,1700742528953645.5,873975550572361.2,826766978381284.2,83183.25777702442,1814348764372260.0,989460674655344.1,824888089716915.9,73188.80646786188,2040891034744374.5,1048770660686833.5,992120374057541.0,83183.25777702442,2177218517246712.0,1187352809586413.0,989865707660299.0,73188.80646786188,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
112000.0,2.97407725196686e+18,1.621432850510464e+18,1.3526444014563958e+18,73238.05091435986,0.00229967589436924,1700700597240045.5,873654258201836.0,827046339038209.5,83242.67233593336,1814306320089784.8,989139172451492.1,825167147638292.6,73238.026304259,2040840716688054.8,1048385109842203.4,992455606845851.4,83242.67233593336,2177167584107741.8,1186967006941790.5,990200577165951.2,73238.026304259,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
112200.0,2.9740122071414246e+18,1.6209086108592701e+18,1.3531035962821545e+18,73287.2716669454,0.002299625599099671,1700661968204624.2,873334948076575.5,827327020128048.8,83302.07381507962,1814266639861862.0,988819365011514.9,825447274850347.1,73287.24705645282,2040794361845549.2,1048001937691890.5,992792424153658.8,83302.07381507962,2177119967834234.5,1186583238013818.0,990536729820416.5,73287.24705645282,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
112400.0,2.9739467153365914e+18,1.6203844427667392e+18,1.3535622725698522e+18,73336.49250762464,0.002299574958207692,1700622635338859.5,873015478608123.1,827607156730736.4,83361.4786428794,1814226688472319.5,988499602045780.8,825727086426538.8,73336.46789745585,2040747162406631.5,1047618574329747.9,993128588076883.6,83361.4786428794,2177072026166783.5,1186199522454937.0,990872503711846.5,73336.46789745585,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
112600.0,2.9738782808992876e+18,1.61985900136781e+18,1.3540192795314775e+18,73385.71196684566,0.002299522041954186,1700580518066497.5,872694713901426.9,827885804165070.6,83420.90040662957,1814184940580637.0,988179061558198.0,826005879022439.0,73385.68735743764,2040696621679797.0,1047233656681712.2,993462964998084.8,83420.90040662957,2177021928696764.5,1185814873869837.8,991207054826926.8,73385.68735743764,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
112800.0,2.973813285478939e+18,1.6193357569170496e+18,1.3544775285618895e+18,73434.93063936866,0.0022994717848866127,1700541195113511.5,872375631562442.8,828165563551068.8,83480.3163776652,1814145289197707.0,987859860523783.5,826285428673923.5,73434.90602992913,2040649434136213.8,1046850757874931.2,993798676261282.5,83480.3163776652,2176974347037248.8,1185431832628540.5,991542514408708.2,73434.90602992913,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
113000.0,2.9737505894074583e+18,1.6188140779425833e+18,1.354936511464875e+18,73484.14944226331,0.0022994233057678673,1700503660011573.2,872057721216450.8,828445938795122.5,83539.72505846627,1814107041882752.2,987541615239652.1,826565426643100.1,73484.12483298042,2040604392013888.0,1046469265459741.1,994135126554146.9,83539.72505846627,2176928450259302.8,1185049938287582.5,991878511971720.2,73484.12483298042,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
113200.0,2.9736878994882473e+18,1.61829273699728e+18,1.3553951624909673e+18,73533.36615938331,0.002299374831406304,1700462951637555.0,871738370017009.0,828724581620546.0,83599.14004855252,1814068798725262.2,987223576376005.0,826845222349257.2,73533.34155208693,2040555541965066.0,1046086044020410.9,994469497944655.1,83599.14004855252,2176882558470314.8,1184668291651206.0,992214266819108.8,73533.34155208693,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
113400.0,2.9736229231273487e+18,1.6177705015362555e+18,1.3558524215910932e+18,73582.57926967902,0.0022993245890762623,1700421526013273.2,871418821936204.9,829002704077068.4,83658.56457307485,1814029162111701.5,986904992567299.1,827124169544402.4,73582.55466389777,2040505831215928.0,1045702586323445.9,994803244892482.1,83658.56457307485,2176834994534042.0,1184285991080759.2,992549003453282.8,73582.55466389777,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
113600.0,2.973555817971751e+18,1.617247449807329e+18,1.356308368164422e+18,73631.78960937583,0.0022992727006767213,1700378713018410.8,871098701370651.8,829280011647759.0,83718.00512441258,1813988223961836.2,986585909235868.0,827402314725968.2,73631.76500449986,2040454455622093.0,1045318441644782.1,995136013977310.9,83718.00512441258,2176785868754203.8,1183903091083041.8,992882777671162.0,73631.76500449986,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
113800.0,2.973492082950423e+18,1.616726550266209e+18,1.356765532684214e+18,73680.99941515135,0.0022992234182002565,1700339405743429.2,870780640951478.2,829558764791951.0,83777.43653926582,1813949342929054.5,986268139483854.9,827681203445199.6,73680.9748102856,2040407286892115.0,1044936769141773.9,995470517750341.1,83777.43653926582,2176739211514865.5,1183521767380625.8,993217444134239.8,73680.9748102856,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
114000.0,2.9734287037648466e+18,1.616206159771856e+18,1.3572225439929907e+18,73730.20896804411,0.002299174410870276,1700300104522662.2,870462784046158.4,829837320476503.9,83836.87136394039,1813910679002043.0,985950680287089.0,827959998714954.0,73730.18436336349,2040360125427194.8,1044555340855390.0,995804784571804.8,83836.87136394039,2176692814802451.8,1183140816344506.8,993551998457945.0,73730.18436336349,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
114200.0,2.973365964872532e+18,1.6156864294688294e+18,1.3576795354037025e+18,73779.4185685402,0.002299125898640743,1700261840952469.5,870145660114995.6,830116180837473.9,83896.3092569948,1813872404174942.0,985633623018873.8,828238781156068.2,73779.39396357302,2040314209142963.5,1044174792137994.8,996139417004968.8,83896.3092569948,2176646885009930.5,1182760347622648.5,993886537387282.0,73779.39396357302,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
114400.0,2.973304854045868e+18,1.615167888119891e+18,1.358136965925977e+18,73828.62894928777,0.002299078645296913,1700224698141362.5,869829334330043.5,830395363811319.0,83955.7455412438,1813835125354930.8,985317292593268.5,828517832761662.2,73828.60434413012,2040269637769635.0,1043795201196052.2,996474436573582.8,83955.7455412438,2176602150425917.0,1182380751111922.2,994221399313994.8,73828.60434413012,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
114600.0,2.973243012054414e+18,1.6146492629320996e+18,1.3585937491223142e+18,73877.8391487458,0.002299030826587122,1700186480937780.8,869512628898711.2,830673852039069.5,84015.19108655716,1813797399116318.2,985000910271788.1,828796488844530.1,73877.8145436806,2040223777125337.0,1043415154678453.6,996808622446883.4,84015.19108655716,2176556878939582.2,1182001092326146.0,994555786613436.2,73877.8145436806,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
114800.0,2.9731835806024637e+18,1.614132257543404e+18,1.3590513230590597e+18,73927.04937585372,0.002298984871803222,1700149850431099.5,869196956596491.1,830952893834608.4,84074.63550720621,1813761141973572.5,984685515318974.1,829075626654598.4,73927.02477049736,2040179820517319.5,1043036347915789.5,997143472601530.0,84074.63550720621,2176513370368287.2,1181622618382769.0,994890751985518.2,73927.02477049736,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
115000.0,2.9731275196997965e+18,1.6136173822877875e+18,1.359510137412009e+18,73976.26056930344,0.0022989415232633026,1700115880602612.8,868882906748803.8,831232973853809.0,84134.0704851667,1813726942361541.0,984371420572408.6,829355521789132.4,73976.23596357067,2040139056723135.2,1042659488098564.5,997479568624570.8,84134.0704851667,2176472330833849.5,1181245704686890.5,995226626146959.0,73976.23596357067,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
115200.0,2.9730690405793275e+18,1.6131014774519096e+18,1.3599675631274179e+18,74025.47445628954,0.002298896304860325,1700085214627232.2,868570723225921.4,831514491401310.9,84193.51266827874,1813691268295399.8,984056698163968.1,829634570131431.6,74025.44984796025,2040102257552678.8,1042284867871105.8,997817389681573.0,84193.51266827874,2176429521954480.0,1180868037796761.8,995561484157718.2,74025.44984796025,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
115400.0,2.9730161310289853e+18,1.6125888566027372e+18,1.3604272744262482e+18,74074.69307447199,0.002298855393072501,1700056670487369.2,868259882415660.0,831796788071709.2,84252.94561196513,1813658989282710.2,983743977700125.4,829915011582584.9,74074.66846433181,2040068004584843.2,1041911858898792.1,998156145686051.1,84252.94561196513,2176390787139252.2,1180492773240150.5,995898013899101.8,74074.66846433181,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
115600.0,2.9729662356841974e+18,1.6120781552962516e+18,1.3608880803879457e+18,74123.9139702277,0.0022988168119893854,1700028920232623.5,867949705065853.1,832079215166770.4,84312.36928493956,1813628550649496.8,983432429090842.0,830196121558654.8,74123.88935965335,2040034704279148.5,1041539646079023.9,998495058200124.6,84312.36928493956,2176354260779396.2,1180118914909010.5,996235345870385.8,74123.88935965335,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
115800.0,2.9729161639189053e+18,1.6115676649076736e+18,1.3613484990112317e+18,74173.13483476646,0.0022987780944908557,1700000375840336.2,867639326232269.2,832361049608067.0,84371.79448440619,1813598005951731.8,983121009989517.5,830476995962214.2,74173.11022472054,2040000451008403.8,1041167191478723.1,998833259529680.6,84371.79448440619,2176317607142078.0,1179745211987420.8,996572395154657.2,74173.11022472054,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
116000.0,2.9728637764089446e+18,1.611056244692697e+18,1.3618075317162476e+18,74222.35375289766,0.002298737586365607,1699969440749935.8,867327875667671.6,832641565082264.1,84431.23245052021,1813566047259502.8,982809022949933.2,830757024309569.5,74222.32914395179,2039963328899923.0,1040793450801206.0,999169878098717.0,84431.23245052021,2176279256711403.5,1179370827539920.0,996908429171483.5,74222.32914395179,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
116200.0,2.972812112686402e+18,1.6105455420546573e+18,1.3622665706317448e+18,74271.57073542781,0.0022986976379018383,1699939386084773.2,867017091629800.8,832922294454972.5,84490.6693520854,1813534530092754.2,982497473654830.2,831037056437924.0,74271.54612739869,2039927263301728.0,1040420509955761.0,999506753345967.0,84490.6693520854,2176241436111305.2,1178996968385796.2,997244467725509.0,74271.54612739869,200000000000000.0,197777534291657.75,2222465708342.2188,0.0,60000000000000.0,59333260287497.336,666739712502.6641,0.0
