M1.D_b.TA Time [a],M1.D_b.TA TA [mol],M1.D_b.TA C^{12}$S [mol],M1.D_b.TA C^{13}$S [mol],M1.D_b.TA $\delta^{13}$C [VPDB],M1.D_b.TA TA [mol/l],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [mol/a],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [C^{12}$S],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [C^{13}$S],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [mol/a],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [C^{12}$S],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [C^{13}$S],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [mol/a],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{12}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{13}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA $\delta^{13}$C [VPDB]
132600.0,3.100081484862044e+18,2.6894541659065254e+19,-2.3794458356637987e+19,-79732.41361262421,0.002397107424362588,1844983076225808.5,1.6433802330637776e+16,-1.4588819254411968e+16,-79999.43300986104,1891173918901673.0,1.640673725118457e+16,-1.4515563332282896e+16,-79732.40688326047,2213979691470970.2,1.9720562796765332e+16,-1.7506583105294362e+16,-79999.43300986104,2269408702682007.5,1.9688084701421484e+16,-1.7418675998739476e+16,-79732.40688326047,120000000000000.0,118666520574994.69,1333479425005.328,0.0
132800.0,3.100135911863218e+18,2.6930214870878835e+19,-2.383007714981385e+19,-79745.82172399116,0.002397149509504297,1845040408402220.0,1.6455706215889946e+16,-1.4610665807487726e+16,-80012.42141011212,1891207113211814.8,1.642849932084505e+16,-1.4537292207633236e+16,-79745.81504573162,2214048490082664.2,1.974684745906794e+16,-1.7532798968985276e+16,-80012.42141011212,2269448535854177.5,1.9714199185014056e+16,-1.7444750649159878e+16,-79745.81504573162,120000000000000.0,118666520574994.69,1333479425005.328,0.0
133000.0,3.100204363488279e+18,2.6965950153722524e+19,-2.3865743979412214e+19,-79759.1715945265,0.0023972024390480668,1845106870503287.8,1.64776465176969e+16,-1.4632539647193612e+16,-80025.34799419367,1891248869118714.0,1.6450299256515748e+16,-1.4559050387397034e+16,-79759.16493482942,2214128244603945.5,1.9773175821236284e+16,-1.7559047576632338e+16,-80025.34799419367,2269498642942457.0,1.97403591078189e+16,-1.7470860464876444e+16,-79759.16493482942,120000000000000.0,118666520574994.69,1333479425005.328,0.0
133200.0,3.100286881870781e+18,2.7001748224024703e+19,-2.3901459534326624e+19,-79772.46354375556,0.0023972662455732526,1845189850309878.5,1.6499630908810732e+16,-1.4654441058500854e+16,-80038.1777052965,1891299202430340.2,1.6472137494275422e+16,-1.4580838291845082e+16,-79772.45692306483,2214227820371854.5,1.979955709057288e+16,-1.7585329270201026e+16,-80038.1777052965,2269559042916408.5,1.9766564993130508e+16,-1.74970059502141e+16,-79772.45692306483,120000000000000.0,118666520574994.69,1333479425005.328,0.0
133400.0,3.100383775985946e+18,2.7037610813523698e+19,-2.3937225222691824e+19,-79785.69729763802,0.0023973411679918968,1845284271707781.2,1.6521654402483056e+16,-1.4676370130775274e+16,-80050.9351687874,1891358311265692.2,1.6494015091364988e+16,-1.4602656780099296e+16,-79785.69068485295,2214341126049337.8,1.9825985282979668e+16,-1.761164415693033e+16,-80050.9351687874,2269629973518831.0,1.979281810963799e+16,-1.752318813611916e+16,-79785.69068485295,120000000000000.0,118666520574994.69,1333479425005.328,0.0
133600.0,3.100492943023223e+18,2.7073537213935423e+19,-2.3973042458183262e+19,-79798.87970104153,0.002397425580326485,1845385757823750.8,1.6543715147609622e+16,-1.4698329389785872e+16,-80063.64301564268,1891424901558168.8,1.6515931615893294e+16,-1.4624506714335126e+16,-79798.87312602058,2214462909388501.0,1.9852458177131548e+16,-1.7637995267743048e+16,-80063.64301564268,2269709881869803.0,1.981911793907196e+16,-1.7549408057202156e+16,-79798.87312602058,120000000000000.0,118666520574994.69,1333479425005.328,0.0
133800.0,3.100612785266603e+18,2.710952675596758e+19,-2.4008912155029082e+19,-79812.01581183863,0.002397518247158877,1845493884832280.8,1.6565813016399094e+16,-1.4720319131566814e+16,-80076.30355863571,1891498007224062.2,1.6537886659527512e+16,-1.464638865230345e+16,-79812.00925809283,2214592661798737.0,1.987897561967891e+16,-1.7664382957880176e+16,-80076.30355863571,2269797608668875.0,1.9845463991433016e+16,-1.757566638276414e+16,-79812.00925809283,120000000000000.0,118666520574994.69,1333479425005.328,0.0
134000.0,3.1007409596738934e+18,2.7145578865691836e+19,-2.4044836087060943e+19,-79825.11320412948,0.0023976173567548118,1845607104918518.2,1.6587947827591256e+16,-1.4742340722672738e+16,-80088.9250972554,1891576196051221.8,1.655987987212574e+16,-1.4668303676074518e+16,-79825.10667060864,2214728525902222.0,1.9905537393109508e+16,-1.7690808867207286e+16,-80088.9250972554,2269891435261466.5,1.987185584655089e+16,-1.7601964411289422e+16,-79825.10667060864,120000000000000.0,118666520574994.69,1333479425005.328,0.0
134200.0,3.1008741997780874e+18,2.7181691594678477e+19,-2.4080815567534776e+19,-79838.18189225387,0.0023977203833509013,1845714477372352.0,1.6610110790067012e+16,-1.476439631269466e+16,-80101.56108535547,1891657479482154.2,1.6581910066088196e+16,-1.4690252586606042e+16,-79838.17535644035,2214857372846822.8,1.9932132948080416e+16,-1.7717275575233594e+16,-80101.56108535547,2269988975378585.5,1.9898292079305836e+16,-1.762830310392725e+16,-79838.17535644035,120000000000000.0,118666520574994.69,1333479425005.328,0.0
134400.0,3.101008097352296e+18,2.7217862010355286e+19,-2.411685208672144e+19,-79851.23527143839,0.002397823918329194,1845819713389729.0,1.6632307010821306e+16,-1.4786487297431576e+16,-80114.19457691528,1891739158545055.8,1.6603975451502726e+16,-1.471223629295767e+16,-79851.22876274439,2214983656067675.0,1.995876841298557e+16,-1.7743784756917892e+16,-80114.19457691528,2270086990254067.0,1.992477054180327e+16,-1.7654683551549204e+16,-79851.22876274439,120000000000000.0,118666520574994.69,1333479425005.328,0.0
134600.0,3.101143167679857e+18,2.7254089967452692e+19,-2.4152944964961296e+19,-79864.2715208828,0.0023979283601274462,1845926070691115.0,1.6654538146949044e+16,-1.4808612076257928e+16,-80126.80908064502,1891821558845762.5,1.6626075939514728e+16,-1.4734254380668966e+16,-79864.26500817644,2215111284829338.2,1.9985445776338856e+16,-1.7770334491509518e+16,-80126.80908064502,2270185870614915.0,1.9951291127417676e+16,-1.768110525680276e+16,-79864.26500817644,120000000000000.0,118666520574994.69,1333479425005.328,0.0
134800.0,3.1012793641990636e+18,2.7290375361090978e+19,-2.41890941580068e+19,-79877.29078519439,0.0023980336727422776,1846032559579780.8,1.6676804069724842e+16,-1.4830771510145062e+16,-80139.40979839592,1891904643524100.8,1.664821146615206e+16,-1.475630682262796e+16,-79877.28428267213,2215239071495737.0,2.0012164883669812e+16,-1.7796925812174076e+16,-80139.40979839592,2270285572228921.0,1.997785375938247e+16,-1.7707568187153552e+16,-79877.28428267213,120000000000000.0,118666520574994.69,1333479425005.328,0.0
135000.0,3.1014139161833e+18,2.7326718036349202e+19,-2.4225302272497705e+19,-79890.30198577332,0.002398137713736668,1846138625820678.0,1.6699104556442472e+16,-1.4852965930621794e+16,-80151.99952889894,1891986727765652.0,1.667038193692395e+16,-1.4778395209158298e+16,-79890.29547855166,2215366350984813.8,2.003892546773097e+16,-1.7823559116746154e+16,-80151.99952889894,2270384073318782.5,2.000445832430874e+16,-1.7734074250989958e+16,-79890.29547855166,120000000000000.0,118666520574994.69,1333479425005.328,0.0
135200.0,3.101550898542167e+18,2.736311647468639e+19,-2.4261563728941416e+19,-79903.29130625985,0.0023982436339942646,1846236287614027.2,1.6721431275721834e+16,-1.4875194988107806e+16,-80164.61582100924,1892070290317532.0,1.6692586426453526e+16,-1.4800516136135994e+16,-79903.28481801595,2215483545136832.8,2.00657175308662e+16,-1.7850233985729368e+16,-80164.61582100924,2270484348381038.5,2.003110371174423e+16,-1.7760619363363194e+16,-79903.28481801595,120000000000000.0,118666520574994.69,1333479425005.328,0.0
135400.0,3.1016802389401866e+18,2.739956810270863e+19,-2.429788600763472e+19,-79916.29046144252,0.0023983436451810274,1846328068420693.5,1.6743789133232768e+16,-1.4897461064812074e+16,-80177.24797246867,1892149196863594.5,1.6714823363998164e+16,-1.482267416713457e+16,-79916.28396088263,2215593682104832.2,2.0092546959879324e+16,-1.7876953277774492e+16,-80177.24797246867,2270579036236313.5,2.0057788036797796e+16,-1.7787209000561482e+16,-79916.28396088263,120000000000000.0,118666520574994.69,1333479425005.328,0.0
135600.0,3.101807428453703e+18,2.7436073070604247e+19,-2.4334263786456654e+19,-79929.28164191099,0.002398441993217568,1846417304324965.0,1.6766180081524606e+16,-1.491976277719964e+16,-80189.87928377159,1892226785732091.5,1.673709284092897e+16,-1.4844866055196878e+16,-79929.27515857514,2215700765189958.2,2.011941609782953e+16,-1.790371533263957e+16,-80189.87928377159,2270672142878510.0,2.008451140911477e+16,-1.7813839266236258e+16,-79929.27515857514,120000000000000.0,118666520574994.69,1333479425005.328,0.0
135800.0,3.1019319307513733e+18,2.747263150583613e+19,-2.4370697710391357e+19,-79942.26652677363,0.0023985382633909657,1846506005711158.5,1.6788603705572384e+16,-1.4942097699861226e+16,-80202.49878533406,1892302740902099.0,1.6759394935069552e+16,-1.4867092194167452e+16,-79942.26003085157,2215807206853390.2,2.0146324446686864e+16,-1.7930517239833474e+16,-80202.49878533406,2270763289082519.0,2.0111273922083464e+16,-1.7840510633000944e+16,-79942.26003085157,120000000000000.0,118666520574994.69,1333479425005.328,0.0
136000.0,3.1020509039336166e+18,2.7509243460359434e+19,-2.440719068756123e+19,-79955.25432383576,0.0023986302582304072,1846590925296903.2,1.6811060207173272e+16,-1.4964469281876368e+16,-80215.12375780822,1892375320199144.5,1.6781729678091864e+16,-1.488935435789272e+16,-79955.24783071305,2215909110356284.0,2.017327224860793e+16,-1.7957363138251644e+16,-80215.12375780822,2270850384238973.5,2.013807561371024e+16,-1.7867225229471266e+16,-79955.24783071305,120000000000000.0,118666520574994.69,1333479425005.328,0.0
136200.0,3.102178609896123e+18,2.7545914952277893e+19,-2.4443734473801753e+19,-79968.20105947721,0.002398729005606034,1846717328910060.5,1.683358498718918e+16,-1.498686765827912e+16,-80227.53533935944,1892453219270335.8,1.6804100737021306e+16,-1.491164751775097e+16,-79968.19460669876,2216060794692072.8,2.0200301984627016e+16,-1.7984241189934944e+16,-80227.53533935944,2270943863124403.0,2.016492088442557e+16,-1.7893977021301164e+16,-79968.19460669876,120000000000000.0,118666520574994.69,1333479425005.328,0.0
136400.0,3.1023228275064694e+18,2.758265609570131e+19,-2.4480331394781483e+19,-79981.0853558761,0.0023988405204504576,1846864658870994.8,1.6856155854715786e+16,-1.5009291195844792e+16,-80239.82993025171,1892541192774066.2,1.6826514285677e+16,-1.4933973092902934e+16,-79981.07893424437,2216237590645194.0,2.0227387025658948e+16,-1.8011149435013754e+16,-80239.82993025171,2271049431328879.5,2.01918171428124e+16,-1.792076771148352e+16,-79981.07893424437,120000000000000.0,118666520574994.69,1333479425005.328,0.0
136600.0,3.102479752669165e+18,2.7619465704631276e+19,-2.451698406370302e+19,-79993.91917654946,0.0023989618612843696,1847020136547084.0,1.6878765266707616e+16,-1.5031745130160532e+16,-80252.07092013303,1892636924449623.5,1.6848969601467684e+16,-1.495633267701806e+16,-79993.91275426831,2216424163856501.0,2.025451832004914e+16,-1.803809415619264e+16,-80252.07092013303,2271164309339548.5,2.0218763521761228e+16,-1.794759921242168e+16,-79993.91275426831,120000000000000.0,118666520574994.69,1333479425005.328,0.0
136800.0,3.102644219482488e+18,2.76563426153154e+19,-2.4553696506666713e+19,-80006.7189070849,0.0023990890336252264,1847179594826331.5,1.690141358692854e+16,-1.5054233992102208e+16,-80264.2805905716,1892737248413244.0,1.687146597431373e+16,-1.4978728725900486e+16,-80006.7125287694,2216615513791598.0,2.028169630431425e+16,-1.806508079052265e+16,-80264.2805905716,2271284698095893.0,2.024575916917648e+16,-1.7974474471080588e+16,-80006.7125287694,120000000000000.0,118666520574994.69,1333479425005.328,0.0
137000.0,3.10281898072174e+18,2.7693285934736667e+19,-2.459046505391964e+19,-80019.47534601035,0.0023992241660293736,1847345772919562.8,1.6924100400033646e+16,-1.5076754627114084e+16,-80276.44434141448,1892843858444795.0,1.6894002859421556e+16,-1.500115900097676e+16,-80019.46897982176,2216814927503475.2,2.0308920480040372e+16,-1.8092105552536896e+16,-80276.44434141448,2271412630133754.0,2.0272803431305868e+16,-1.8001390801172114e+16,-80019.46897982176,120000000000000.0,118666520574994.69,1333479425005.328,0.0
137200.0,3.1029973395854065e+18,2.7730292067614667e+19,-2.462729281655633e+19,-80032.20880527222,0.002399362080261107,1847496797485630.8,1.6946808918385572e+16,-1.5099312120899942e+16,-80288.66752380962,1892952665773672.5,1.691657806548501e+16,-1.5023625399711338e+16,-80032.20243883072,2216996156982757.0,2.0336170702062684e+16,-1.811917454507993e+16,-80288.66752380962,2271543198928407.5,2.029989367858202e+16,-1.8028350479653612e+16,-80032.20243883072,120000000000000.0,118666520574994.69,1333479425005.328,0.0
137400.0,3.103174782350165e+18,2.7767355560976257e+19,-2.466417886039864e+19,-80044.93181933188,0.0023994992861283977,1847641715581092.0,1.6969549133927352e+16,-1.512190741834626e+16,-80300.90811367499,1893060912169475.5,1.693918826418426e+16,-1.5046127352014784e+16,-80044.92546383743,2217170058697310.5,2.0363458960712824e+16,-1.814628890201551e+16,-80300.90811367499,2271673094603371.0,2.0327025917021116e+16,-1.8055352822417744e+16,-80044.92546383743,120000000000000.0,118666520574994.69,1333479425005.328,0.0
137600.0,3.103343891928592e+18,2.780447627111062e+19,-2.4701130449224126e+19,-80057.66800805637,0.0023996300484415683,1847782261531413.0,1.699232429731089e+16,-1.5144542035779476e+16,-80313.15874104066,1893164077928123.2,1.6961833367401892e+16,-1.5068669289473768e+16,-80057.66164809711,2217338713837695.5,2.0390789156773068e+16,-1.8173450442935372e+16,-80313.15874104066,2271796893513748.0,2.035420004088227e+16,-1.8082403147368524e+16,-80057.66164809711,120000000000000.0,118666520574994.69,1333479425005.328,0.0
137800.0,3.1035109517749315e+18,2.784165417404808e+19,-2.473814128060445e+19,-80070.39716388137,0.0023997592258196243,1847921321888373.8,1.7015134103108492e+16,-1.5167212781220118e+16,-80325.40401979604,1893265993287635.2,1.6984513360554398e+16,-1.5091247367266762e+16,-80070.39079942062,2217505586266048.8,2.041816092373019e+16,-1.8200655337464144e+16,-80325.40401979604,2271919191945162.5,2.038141603266528e+16,-1.8109496840720116e+16,-80070.39079942062,120000000000000.0,118666520574994.69,1333479425005.328,0.0
138000.0,3.103676515877945e+18,2.7878889089983324e+19,-2.4775210625216696e+19,-80083.11741863251,0.002399887246628909,1848059018151309.8,1.7037978204338266e+16,-1.5189919186186956e+16,-80337.64306555798,1893366993504459.8,1.7007228133985264e+16,-1.5113861140480804e+16,-80083.11106377309,2217670821781571.8,2.044557384520592e+16,-1.8227903023424348e+16,-80337.64306555798,2272040392205352.0,2.040867376078232e+16,-1.813663336857697e+16,-80083.11106377309,120000000000000.0,118666520574994.69,1333479425005.328,0.0
138200.0,3.1038290726918267e+18,2.7916172443499393e+19,-2.481234141002452e+19,-80095.8623574745,0.002400005209680196,1848136927752265.8,1.7060806447050144e+16,-1.5212669519297878e+16,-80350.15222535153,1893460068565516.8,1.702997246237629e+16,-1.5136512393810774e+16,-80095.85596451272,2217764313302719.2,2.0472967736460172e+16,-1.8255203423157452e+16,-80350.15222535153,2272152082278620.0,2.0435966954851548e+16,-1.816381487257293e+16,-80095.85596451272,120000000000000.0,118666520574994.69,1333479425005.328,0.0
138400.0,3.103956341330803e+18,2.795348975095316e+19,-2.4849531446682456e+19,-80108.66583761493,0.002400103618899718,1848183849274702.5,1.70836497757586e+16,-1.5235465926483898e+16,-80362.7978752575,1893537712974218.2,1.7052737504785234e+16,-1.5159199791811016e+16,-80108.65942725731,2217820619129643.0,2.050037973091032e+16,-1.8282559111780676e+16,-80362.7978752575,2272245255569062.0,2.046328500574228e+16,-1.8191039750173216e+16,-80108.65942725731,120000000000000.0,118666520574994.69,1333479425005.328,0.0
138600.0,3.1040662412061317e+18,2.799084240709203e+19,-2.488677420121177e+19,-80121.50286258484,0.0024001885978941003,1848220206271688.8,1.7106518422968618e+16,-1.525829821669693e+16,-80375.47894036677,1893604761479067.0,1.707552411080463e+16,-1.5181919349325564e+16,-80121.49643599823,2217864247526026.5,2.052782210756234e+16,-1.830995786003631e+16,-80375.47894036677,2272325713774880.5,2.0490628932965556e+16,-1.8218303219190676e+16,-80121.49643599823,120000000000000.0,118666520574994.69,1333479425005.328,0.0
138800.0,3.1041595783188193e+18,2.8028231734900707e+19,-2.4924070190578213e+19,-80134.37115578706,0.00240026076989567,1848246593802714.5,1.7129411936528394e+16,-1.528116534272568e+16,-80388.19187771744,1893661705770046.8,1.7098333087677196e+16,-1.520467138190715e+16,-80134.36471424648,2217895912563257.8,2.055529432383408e+16,-1.8337398411270824e+16,-80388.19187771744,2272394046924056.0,2.051799970521263e+16,-1.8245605658288576e+16,-80134.36471424648,120000000000000.0,118666520574994.69,1333479425005.328,0.0
139000.0,3.104237111635105e+18,2.8065658724914205e+19,-2.496141964635873e+19,-80147.26848270865,0.002400320721767584,1848263435112463.0,1.7152330504667924e+16,-1.530406706955546e+16,-80400.9344137407,1893709008847334.5,1.7121165039724812e+16,-1.5227456030877478e+16,-80147.2620275139,2217916122134955.8,2.0582796605601508e+16,-1.836488048346655e+16,-80400.9344137407,2272450810616801.5,2.0545398047669776e+16,-1.8272947237052976e+16,-80147.2620275139,120000000000000.0,118666520574994.69,1333479425005.328,0.0
139200.0,3.104305720021623e+18,2.810312956173659e+19,-2.499882187400365e+19,-80160.17505552869,0.002400373772525604,1848308155242949.8,1.7175306266988118e+16,-1.5326998111745168e+16,-80413.5303844843,1893750862810210.2,1.7144023735996208e+16,-1.5250272873185998e+16,-80160.16860802298,2217969786291540.0,2.0610367520385744e+16,-1.8392397734094204e+16,-80413.5303844843,2272501035372252.5,2.0572828483195452e+16,-1.83003274478232e+16,-80160.16860802298,120000000000000.0,118666520574994.69,1333479425005.328,0.0
139400.0,3.1043774838675133e+18,2.8140654122318496e+19,-2.5036274670225707e+19,-80173.05602087673,0.002400429263211454,1848364016833446.2,1.7198319832141194e+16,-1.5349955815307748e+16,-80426.05607293572,1893794640323650.2,1.7166915205238684e+16,-1.5273120564915034e+16,-80173.04958796166,2218036820200135.5,2.0637983798569436e+16,-1.84199469783693e+16,-80426.05607293572,2272553568388380.5,2.060029824628642e+16,-1.832774467789804e+16,-80173.04958796166,120000000000000.0,118666520574994.69,1333479425005.328,0.0
139600.0,3.1044533579236777e+18,2.817823208115213e+19,-2.507377675415151e+19,-80185.90827696891,0.0024004879320768486,1848422275065360.2,1.7221364664592616e+16,-1.5372942389527256e+16,-80438.55324172328,1893840925450970.2,1.7189839249730016e+16,-1.5295998324279046e+16,-80185.90185757975,2218106730078432.2,2.066563759751114e+16,-1.8447530867432708e+16,-80438.55324172328,2272609110541164.5,2.062780709967602e+16,-1.8355197989134856e+16,-80185.90185757975,120000000000000.0,118666520574994.69,1333479425005.328,0.0
139800.0,3.1045327522914493e+18,2.821586302534902e+19,-2.5111328303088116e+19,-80198.73358368281,0.002400549322988464,1848482640573557.8,1.7244441146397824e+16,-1.5395958505824266e+16,-80451.0236418199,1893889358139758.0,1.7212795617506558e+16,-1.53189062593668e+16,-80198.72717769652,2218179168688269.5,2.069332937567739e+16,-1.8475150206989124e+16,-80451.0236418199,2272667229767709.5,2.0655354741007868e+16,-1.838268751124016e+16,-80198.72717769652,120000000000000.0,118666520574994.69,1333479425005.328,0.0
140000.0,3.104615710336603e+18,2.8253546713472537e+19,-2.5148929032267604e+19,-80211.53175650214,0.002400613469478458,1848545128306578.5,1.7267549338781388e+16,-1.541900421047481e+16,-80463.46726871628,1893939964825380.8,1.7235784161254354e+16,-1.5341844196428974e+16,-80211.52536388031,2218254153967894.2,2.0721059206537668e+16,-1.8502805052569772e+16,-80463.46726871628,2272727957790457.0,2.0682940993505224e+16,-1.841021303571477e+16,-80211.52536388031,120000000000000.0,118666520574994.69,1333479425005.328,0.0
