M1.CO2_At Time [a],M1.CO2_At CO2 [mol],M1.CO2_At C^{12}$S [mol],M1.CO2_At C^{13}$S [mol],M1.CO2_At $\delta^{13}$C [VPDB],M1.CO2_At CO2 [mol/l],C_H_b_2_CO2_At.CO2_F CO2 [mol/a],C_H_b_2_CO2_At.CO2_F CO2 [C^{12}$S],C_H_b_2_CO2_At.CO2_F CO2 [C^{13}$S],C_H_b_2_CO2_At.CO2_F CO2 $\delta^{13}$C [VPDB],C_L_b_2_CO2_At.CO2_F CO2 [mol/a],C_L_b_2_CO2_At.CO2_F CO2 [C^{12}$S],C_L_b_2_CO2_At.CO2_F CO2 [C^{13}$S],C_L_b_2_CO2_At.CO2_F CO2 $\delta^{13}$C [VPDB],M1.volcanic.DIC_2_CO2_At_F CO2 [mol/a],M1.volcanic.DIC_2_CO2_At_F CO2 [C^{12}$S],M1.volcanic.DIC_2_CO2_At_F CO2 [C^{13}$S],M1.volcanic.DIC_2_CO2_At_F CO2 $\delta^{13}$C [VPDB],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 [mol/a],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 [C^{12}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 [C^{13}$S],M1.C_CO2_At_2_DIC_Si_W.CO2_At_2_DIC_Si_W_F CO2 $\delta^{13}$C [VPDB]
61600.0,5.379681876208806e+16,2.952391471061471e+16,2.427290405147335e+16,72162.69364378162,0.0002934905551668743,46949460949679.88,-447733660029.2344,47397194609709.12,-9421517.944875207,-47422248063184.26,3166161385516.0703,-50588409448700.33,-1422869.9193203389,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2968986554247.6416,0.0,0.0,0.0
61800.0,5.388632125943768e+16,2.9562231078980828e+16,2.4324090180456852e+16,72221.94938986536,0.00029397883938591204,46938704485755.5,-501057226352.8125,47439761712108.31,-8426526.684759853,-47417889793829.43,3216588147280.2656,-50634477941109.695,-1401853.6589221107,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2969973800959.216,0.0,0.0,0.0
62000.0,5.397704591086535e+16,2.960120436655923e+16,2.437584154430612e+16,72281.124719229,0.000294473791112195,46927427087544.66,-554881519378.3203,47482308606922.98,-7616062.202978139,-47414240648483.85,3266841160186.1406,-50681081808669.99,-1381574.1812680585,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2970973189345.199,0.0,0.0,0.0
62200.0,5.405823348911075e+16,2.963490742877629e+16,2.4423326060334464e+16,72340.37428572627,0.00029491671297932764,46907071411676.09,-609661279281.1562,47516732690957.25,-6936852.469404984,-47303527170450.1,3372122574429.7266,-50675649744879.83,-1338327.7692027036,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2971866489104.0547,0.0,0.0,0.0
62400.0,5.41263842298601e+16,2.9661358975966804e+16,2.4465025253893292e+16,72400.07656363776,0.0002952885118923082,46872184198738.08,-668653238369.2031,47540837437107.28,-6328144.671359196,-47223895030076.055,3456464497720.0547,-50680359527796.11,-1305816.6087502644,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2972615483204.1045,0.0,0.0,0.0
62600.0,5.418744328874502e+16,2.96838579087246e+16,2.4503585380020424e+16,72460.04341958948,0.00029562162186985827,46834008089943.266,-727405856664.9922,47561413946608.26,-5819618.095816415,-47158059103216.92,3531009419741.9844,-50689068522958.91,-1278489.4549016068,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2973285883718.9995,0.0,0.0,0.0
62800.0,5.424362725571966e+16,2.970363850363416e+16,2.4539988752085504e+16,72520.18614626216,0.0002959281356013075,46796545522045.86,-784267452106.9219,47580812974152.78,-5399953.114009205,-47099865882799.06,3599777624800.047,-50699643507599.11,-1254346.4114999967,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2973902219084.506,0.0,0.0,0.0
63000.0,5.429591361121078e+16,2.9721244858487612e+16,2.4574668752723172e+16,72580.471495364,0.00029621338576765293,46760958955105.08,-838867313517.3125,47599826268622.39,-5050565.205661072,-47046881710595.9,3664403735150.6875,-50711285445746.586,-1232524.8842960554,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2974475337127.407,0.0,0.0,0.0
63200.0,5.434204583504475e+16,2.9735439886566508e+16,2.4606605948478244e+16,72640.92523897567,0.00029646506183876023,46725150124273.47,-891424327226.5,47616574451499.97,-4754522.5281819645,-46970618180029.7,3739652054445.4375,-50710270234475.14,-1207720.298159295,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2974980659832.796,0.0,0.0,0.0
63400.0,5.438146874976356e+16,2.9745907432466116e+16,2.4635561317297444e+16,72701.63619764893,0.00029668013502326,46687673639047.7,-942908823556.3672,47630582462604.07,-4496293.808495157,-46905761389708.48,3806597884124.7812,-50712359273833.26,-1186546.801483275,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2975412210405.684,0.0,0.0,0.0
63600.0,5.441597567182162e+16,2.9753642060084464e+16,2.466233361173715e+16,72762.55027038399,0.0002968683888260863,46651151286746.43,-992415058915.2891,47643566345661.72,-4273212.111243206,-46847519927341.8,3868387675909.625,-50715907603251.42,-1167691.6789375802,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2975789739280.4253,0.0,0.0,0.0
63800.0,5.444635820474829e+16,2.9759084528609172e+16,2.4687273676139116e+16,72823.6398331413,0.0002970341418698761,46616578162485.25,-1039612037956.6094,47656190200441.86,-4080340.059409652,-46793908534737.414,3926347651813.461,-50720256186550.875,-1150567.7646730798,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2976121985947.791,0.0,0.0,0.0
64000.0,5.447305141153464e+16,2.9762477463083732e+16,2.4710573948450908e+16,72884.89198267063,0.00029717976765703566,46583986294903.6,-1084613627258.2344,47668599922161.836,-3912102.782542129,-46744118500779.4,3981066583322.2344,-50725185084101.63,-1134877.3723649073,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2976413766304.11,0.0,0.0,0.0
64200.0,5.449408476089262e+16,2.9762742122982004e+16,2.473134263791062e+16,72946.3330355431,0.0002972945158804835,46551783944850.914,-1127495955028.7422,47679279899879.66,-3764193.800687106,-46675236376665.19,4044339663203.2656,-50719576039868.45,-1117014.613743221,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2976643624110.261,0.0,0.0,0.0
64400.0,5.4508925788717544e+16,2.975957793847641e+16,2.4749347850241136e+16,73008.03640408951,0.00029737548166239796,46518491997210.336,-1169187935809.1328,47687679933019.47,-3630641.718336156,-46615743125772.8,4100634309568.8906,-50716377435341.69,-1101624.2405669119,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2976805768285.252,0.0,0.0,0.0
64600.0,5.451899700346707e+16,2.975377280827172e+16,2.476522419519535e+16,73069.96012911924,0.00029743042555082966,46486390501724.38,-1208863922764.5469,47695254424488.93,-3512071.2492247466,-46561694882200.086,4152513254610.5,-50714208136810.586,-1087827.2296593671,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2976915784773.6836,0.0,0.0,0.0
64800.0,5.452489576580555e+16,2.9745659943447308e+16,2.4779235822358244e+16,73132.08066162506,0.0002974626064692065,46456266475698.19,-1246247214225.6875,47702513689923.875,-3407269.091744959,-46511622180711.51,4200957458979.164,-50712579639690.67,-1075259.7611407994,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2976980222192.741,0.0,0.0,0.0
65000.0,5.452694770010718e+16,2.9735421316769076e+16,2.4791526383338108e+16,73194.38848702943,0.0002974738008734707,46427910171536.45,-1281552280010.2578,47709462451546.71,-3313913.4128848263,-46465052949533.49,4246342432576.867,-50711395382110.36,-1063753.2378398653,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2977002648295.461,0.0,0.0,0.0
65200.0,5.4528951576093064e+16,2.9725141227574532e+16,2.4803810348518532e+16,73256.82306713834,0.0002974847330937974,46404852174214.92,-1314313488813.125,47719165663028.05,-3231991.132671877,-46455960969001.28,4271482106581.3984,-50727443075582.68,-1057832.7674203508,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2977024513834.007,0.0,0.0,0.0
65400.0,5.45322167343945e+16,2.9715556022883236e+16,2.481666071151126e+16,73319.25913422009,0.0002975025462869312,46387705295676.95,-1344187463835.5469,47731892759512.5,-3161026.3566529565,-46439796021641.84,4300836151609.5234,-50740632173251.37,-1050892.5781308117,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2977060164407.8247,0.0,0.0,0.0
65600.0,5.453510974045649e+16,2.97057649750576e+16,2.482934476539889e+16,73381.75269908777,0.0002975183291896153,46373194466339.42,-1372501875015.8594,47745696341355.28,-3096730.704654179,-46421359238972.65,4331333797912.633,-50752693036885.28,-1043747.9072266667,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2977091755453.4487,0.0,0.0,0.0
65800.0,5.453702312865856e+16,2.9695433309518684e+16,2.4841589819139876e+16,73444.32718376086,0.00029752876775045585,46359950630343.05,-1399857925446.664,47759808555789.71,-3037131.001124711,-46402505988221.92,4361796088698.367,-50764302076920.29,-1036702.3234248359,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2977112651821.3228,0.0,0.0,0.0
66000.0,5.453770018957058e+16,2.9684420368080284e+16,2.4853279821490292e+16,73506.99123234721,0.00029753246148156345,46347782801330.516,-1426291226329.2188,47774074027659.734,-2981752.7750821114,-46383784975165.82,4391842746916.953,-50775627722082.77,-1029846.084548365,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2977120050940.8438,0.0,0.0,0.0
66200.0,5.4537618985998424e+16,2.967298821233442e+16,2.4864630773664004e+16,73569.73848033087,0.00029753201847244095,46337159266712.97,-1451747603664.2734,47788906870377.24,-2930394.542805112,-46371578816451.086,4418175812654.625,-50789754629105.71,-1023998.5317931894,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2977119166114.301,0.0,0.0,0.0
66400.0,5.453689394928504e+16,2.9661203273973684e+16,2.4875690675311356e+16,73632.54854063604,0.0002975280630075561,46328432870726.02,-1475993310617.7656,47804426181343.79,-2883209.9278877755,-46358160362357.17,4444984390410.695,-50803144752767.87,-1018096.7007850433,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2977111255473.2905,0.0,0.0,0.0
66600.0,5.453512141052817e+16,2.964884445231286e+16,2.4886276958215308e+16,73695.43278413732,0.0002975183928561275,46320665006692.62,-1499423284159.711,47820088290852.33,-2839102.0834016674,-46344825460494.85,4471456850373.039,-50816282310867.89,-1012336.6231597727,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2977091909076.3994,0.0,0.0,0.0
66800.0,5.453214119070418e+16,2.9635824341497704e+16,2.489631684920647e+16,73758.39692154556,0.0002975021341555056,46313621831865.18,-1522124553854.0469,47835746385719.23,-2797689.503463254,-46331987273613.26,4497319997284.289,-50829307270897.55,-1006778.3674293666,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2977059376403.0137,0.0,0.0,0.0
67000.0,5.452815869335105e+16,2.9622254162372976e+16,2.490590453097807e+16,73821.44728797495,0.00029748040749236795,46306442744841.94,-1544669272515.1797,47851112017357.12,-2757756.561553501,-46319650538182.94,4522660059207.414,-50842310597390.35,-1001398.9407314864,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2977015897624.4536,0.0,0.0,0.0
67200.0,5.451789201909093e+16,2.9605254546295572e+16,2.4912637472795356e+16,73884.64895069106,0.00029742439726727183,46296745158734.05,-1566230245842.5938,47862975404576.64,-2720480.669097372,-46257820574642.805,4572683332376.469,-50830503907019.27,-990225.2151957013,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2976903842256.3203,0.0,0.0,0.0
67400.0,5.449972453664195e+16,2.958391786984435e+16,2.49158066667976e+16,73948.1907895949,0.0002973252838878448,46280902142724.76,-1588940140937.5469,47869842283662.305,-2681997.132429077,-46210988204533.83,4612281521345.023,-50823269725878.85,-981592.7634229262,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2976705445433.8223,0.0,0.0,0.0
67600.0,5.447635146717639e+16,2.9559728305888332e+16,2.491662316128806e+16,74011.98109219538,0.0002971977712339138,46263972053229.086,-1610811976866.1719,47874784030095.26,-2645867.178384132,-46171415143641.39,4646413302620.422,-50817828446261.81,-974285.2778971434,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2976450104687.7153,0.0,0.0,0.0
67800.0,5.444879364027546e+16,2.9533250403449196e+16,2.491554323682626e+16,74075.97869700952,0.0002970474284794078,46248209526120.55,-1630867067739.9219,47879076593860.47,-2613576.958780577,-46136030071490.52,4677025925357.227,-50813055996847.75,-967824.010320092,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2976148926930.6846,0.0,0.0,0.0
68000.0,5.441746595437156e+16,2.9504715398667052e+16,2.4912750555704508e+16,74140.1641094717,0.00029687651911823,46234520346573.0,-1648706797223.7344,47883227143796.734,-2585531.7610178883,-46103635445203.66,4704882008434.273,-50808517453637.93,-962013.9144455289,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2975806396546.252,0.0,0.0,0.0
68200.0,5.438416721948839e+16,2.9475104688615244e+16,2.4909062530873148e+16,74204.51522160716,0.0002966948566256868,46223018315066.27,-1664984464097.8984,47888002779164.17,-2560519.4179779873,-46088324879240.46,4723012569936.82,-50811337449177.28,-958377.9363851646,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2975442124547.3843,0.0,0.0,0.0
68400.0,5.434944144236908e+16,2.944472609355234e+16,2.490471534881674e+16,74268.96653181638,0.00029650540885089516,46215794426109.12,-1678510366983.5078,47894304793092.625,-2540228.2153436467,-46070926366592.336,4741829053690.039,-50812755420282.375,-954605.488931633,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2975062058076.773,0.0,0.0,0.0
68600.0,5.43125688359138e+16,2.94131859535157e+16,2.48993828823981e+16,74333.54494284815,0.00029630424896843316,46210752238690.195,-1690231162776.8438,47900983401467.04,-2522971.7324828794,-46053928809866.01,4759800541632.047,-50813729351498.055,-951023.1877151219,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2974658283552.7925,0.0,0.0,0.0
68800.0,5.427297418084422e+16,2.9380174580599404e+16,2.489279960024482e+16,74398.24900171028,0.00029608823884803175,46210311780580.3,-1698593131568.3984,47908904912148.695,-2510971.3821943654,-46037118505985.88,4776773890105.375,-50813892396091.26,-947650.5002837481,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2974224460784.8257,0.0,0.0,0.0
69000.0,5.422994144920187e+16,2.9345304411462984e+16,2.488463703773889e+16,74463.08943032932,0.0002958534721724052,46213874359877.31,-1703689312432.9453,47917563672310.26,-2503915.6803344646,-46022235582377.82,4791588996570.219,-50813824578948.04,-944722.293583673,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2973752681896.081,0.0,0.0,0.0
69200.0,5.419042917913726e+16,2.93123591727684e+16,2.4878070006368864e+16,74527.96815409245,0.00029563791150647714,46226079556773.58,-1705815071390.9297,47931894628164.51,-2501544.2147927815,-46080276225664.71,4768403859097.516,-50848680084762.23,-949961.3899751327,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2973319166041.283,0.0,0.0,0.0
69400.0,5.4156809999981224e+16,2.9282665001523324e+16,2.48741449984579e+16,74592.62939366837,0.00029545450081822815,46250053507930.02,-1703156941289.0938,47953210449219.12,-2506560.587352916,-46120823708938.43,4756335316349.555,-50877159025287.984,-952902.0838228473,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2972950132713.8013,0.0,0.0,0.0
69600.0,5.412538648006539e+16,2.9254197078772828e+16,2.4871189401292564e+16,74657.19948334781,0.00029528306863101686,46277842964153.71,-1698972040147.6406,47976815004301.35,-2513968.6527733263,-46155155489027.15,4748268812671.133,-50903424301698.28,-955011.4572972374,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2972605044927.959,0.0,0.0,0.0
69800.0,5.4094955828063704e+16,2.9226293948240532e+16,2.4868661879823172e+16,74721.73548736837,0.0002951170530718151,46306424615560.74,-1694632454126.5,48001057069687.24,-2521676.842472695,-46187039719516.86,4741835412623.9375,-50928875132140.8,-956783.4315613569,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2972270711183.9917,0.0,0.0,0.0
70000.0,5.406512663651789e+16,2.9198740244489596e+16,2.4866386392028292e+16,74786.25602058867,0.00029495431880260714,46334837600845.984,-1690571196327.7656,48025408797173.75,-2529014.115311114,-46217691102559.49,4736270046167.3125,-50953961148726.805,-958377.8704555781,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2971942840565.872,0.0,0.0,0.0
70200.0,5.403531519637095e+16,2.9171218097831816e+16,2.4864097098539136e+16,74850.77426931848,0.00029479168137681915,46362444576896.46,-1686922639730.9766,48049367216627.44,-2535745.701815752,-46243086727646.77,4733541654922.43,-50976628382569.2,-959355.8404509604,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2971615025336.6284,0.0,0.0,0.0
70400.0,5.400532164567021e+16,2.9143616318885692e+16,2.4861705326784516e+16,74915.30888920437,0.0002946280504400993,46388942041777.125,-1683846384623.0312,48072788426400.16,-2541614.2782113897,-46269066376679.56,4730469829072.703,-50999536205752.266,-960409.1127079793,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2971285059643.13,0.0,0.0,0.0
70600.0,5.397535747547544e+16,2.911605032959582e+16,2.485930714587962e+16,74979.8528818232,0.00029446457978982783,46414803351113.97,-1681147315087.5234,48095950666201.49,-2546919.2895449605,-46294972125145.516,4727467423136.539,-51022439548282.055,-961449.5656250875,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2970955270130.06,0.0,0.0,0.0
70800.0,5.394548659203095e+16,2.908855509109295e+16,2.4856931500938e+16,75044.40319017743,0.0002943016180689086,46440221377080.32,-1678734336691.3125,48118955713771.63,-2551798.245355093,-46320585948424.664,4724668933469.57,-51045254881894.234,-962448.1854186279,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2970626361361.9507,0.0,0.0,0.0
71000.0,5.391572506429994e+16,2.906113932255182e+16,2.4854585741748116e+16,75108.9590321706,0.00029413925294217096,46465256475869.23,-1676577538053.1172,48141834013922.34,-2556294.0119639905,-46345847685633.195,4722110743652.109,-51067958429285.305,-963396.9049763731,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2970298511743.758,0.0,0.0,0.0
71200.0,5.388602989330156e+16,2.9033779653890224e+16,2.4852250239411336e+16,75173.52104386786,0.00029397724982706795,46489897325825.055,-1674664798474.0938,48164562124299.15,-2560420.3241196806,-46370309831083.93,4720017611496.266,-51090327442580.195,-964245.4284058419,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2969971249223.135,0.0,0.0,0.0
71400.0,5.385638312133978e+16,2.9006466036085056e+16,2.484991708525472e+16,75238.09101676798,0.0002938155107547178,46514135197445.87,-1673000110217.6953,48187135307663.56,-2564167.7403116324,-46394531411605.1,4718085588661.078,-51112617000266.18,-965060.284971697,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2969644375960.615,0.0,0.0,0.0
71600.0,5.3826803077223416e+16,2.8979208384614976e+16,2.484759469260844e+16,75302.66839384343,0.000293654135718622,46538027895877.8,-1671557093956.164,48209584989833.96,-2567575.636522767,-46418446073021.2,4716354960161.1875,-51134801033182.39,-965832.6166617728,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2969318094874.5864,0.0,0.0,0.0
71800.0,5.379729237844013e+16,2.895200806535529e+16,2.484528431308484e+16,75367.2530658098,0.00029349313899858226,46561601887863.15,-1670321336866.4766,48231923224729.625,-2570664.5910691107,-46442035323026.164,4714835840802.078,-51156871163828.24,-966560.0481218909,2941176470588.236,2908654760984.501,32521709603.73437,-5.0,2968992435734.373,0.0,0.0,0.0
