M1.H_b.TA Time [a],M1.H_b.TA TA [mol],M1.H_b.TA C^{12}$S [mol],M1.H_b.TA C^{13}$S [mol],M1.H_b.TA $\delta^{13}$C [VPDB],M1.H_b.TA TA [mol/l],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_H_b2D_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [mol/a],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [C^{12}$S],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA [C^{13}$S],M1.CG_H_b2D_b.C_TA_2_TA_mix_f.mix_f_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [mol/a],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [C^{12}$S],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA [C^{13}$S],M1.CG_D_b2H_b.C_TA_2_TA_mix_b.mix_b_F TA $\delta^{13}$C [VPDB]
186000.0,4.070605975497798e+16,5.1591946291976096e+17,-4.75213403164783e+17,-82968.81541761509,0.0023486570817929315,1798371420934191.2,2.3564108766909264e+16,-2.176573734597507e+16,-83198.56861303163,1852949392297170.5,2.348476079788091e+16,-2.163181140558374e+16,-82968.81116561219,2223539270756604.8,2.81817129574571e+16,-2.5958173686700496e+16,-82968.81116561219,2278144880934745.5,2.81058396145996e+16,-2.5827694733664856e+16,-82776.95735217191
186200.0,4.071100032996443e+16,5.166144417587976e+17,-4.7590344142883315e+17,-82977.4098530663,0.0023489421429484423,1798650253046467.2,2.3595942834464548e+16,-2.179729258141808e+16,-83206.67975449277,1853174306668849.5,2.3516396389686628e+16,-2.166322208301778e+16,-82977.4055405661,2223809168002619.5,2.8219675667623956e+16,-2.5995866499621336e+16,-82977.4055405661,2278356857023061.0,2.8143606085788544e+16,-2.5865249228765484e+16,-82785.96655820405
186400.0,4.071568925262046e+16,5.173103030361264e+17,-4.765946137835059e+17,-82986.03643439186,0.0023492126842749265,1798912645740856.5,2.3627816174713424e+16,-2.182890352897257e+16,-83214.84221728817,1853387749687850.5,2.354807213837441e+16,-2.1694684388686556e+16,-82986.03211881134,2224065299625420.8,2.8257686566049292e+16,-2.603362126642387e+16,-82986.03211881134,2278563567776931.5,2.81814242477674e+16,-2.5902860679990468e+16,-82794.98145203096
186600.0,4.072033573008906e+16,5.180071213650139e+17,-4.772867856349248e+17,-82994.66005519331,0.0023494807766001897,1799172808631071.2,2.365973337566795e+16,-2.186056056703688e+16,-83223.00361971675,1853599256719111.0,2.3579791452965572e+16,-2.172619219624646e+16,-82994.65575138287,2224319108062933.5,2.8295749743558692e+16,-2.607143063549576e+16,-82994.65575138287,2278769099929979.0,2.8219294242699916e+16,-2.5940525142769936e+16,-82803.98912107882
186800.0,4.0725111293399064e+16,5.18704860900937e+17,-4.77979749607538e+17,-83003.25076861073,0.002349756316916671,1799438520302749.2,2.3691690958371252e+16,-2.1892252438068504e+16,-83231.13371049865,1853816638476110.8,2.361155270190078e+16,-2.1757736063424668e+16,-83003.24648164207,2224579966171333.0,2.8333863242280936e+16,-2.6109283276109604e+16,-83003.24648164207,2278982291627513.5,2.825721593991757e+16,-2.5978233648290056e+16,-82812.96165497565
187000.0,4.07300148390604e+16,5.194034980622992e+17,-4.786734832232388e+17,-83011.80853379035,0.0023500392415552315,1799709934430385.2,2.372368715254868e+16,-2.1923977218118296e+16,-83239.23149444864,1854039846236546.5,2.364335481133452e+16,-2.1789314965097972e+16,-83011.80426291475,2224847815483856.0,2.8372025773601428e+16,-2.6147177958117572e+16,-83011.80426291475,2279202550542779.5,2.8295188836346268e+16,-2.601598628580349e+16,-82821.90088174696
187200.0,4.073435399304199e+16,5.2010246709281e+17,-4.79368113099768e+17,-83020.44432359855,0.002350289601938653,1799917227693494.2,2.375566561589177e+16,-2.195574838819827e+16,-83247.54263266084,1854237384549074.8,2.367517204356488e+16,-2.1820934659015804e+16,-83020.43999163789,2225084861458890.0,2.8410206452277864e+16,-2.6185121590818976e+16,-83020.43999163789,2279425669438069.5,2.8333209211360068e+16,-2.6053783541922e+16,-82830.81916107239
187400.0,4.0738435417028344e+16,5.2080214898035136e+17,-4.80063713563323e+17,-83029.11049993552,0.002350525091824116,1800107132970929.2,2.378767665092634e+16,-2.1987569517955412e+16,-83255.90569488097,1854423174144239.0,2.370702171063246e+16,-2.185259853648822e+16,-83029.10616581392,2225307808973087.0,2.844842605275895e+16,-2.6223118243785864e+16,-83029.10616581392,2279644016886096.0,2.837127157524029e+16,-2.609162755835419e+16,-82839.73908562076
187600.0,4.074242319760332e+16,5.215026471766249e+17,-4.807602239790216e+17,-83037.7802840813,0.002350755178674684,1800292872118595.2,2.381972683639629e+16,-2.2019433964277692e+16,-83264.27289840375,1854604700964999.0,2.373890853664654e+16,-2.188430383568154e+16,-83037.77594832855,2225525641157999.0,2.848669024397585e+16,-2.626116460281785e+16,-83037.77594832855,2279857175219046.0,2.8409376455114484e+16,-2.612951927989544e+16,-82848.66205136418
187800.0,4.074631820801093e+16,5.222039527912461e+17,-4.8145763458323514e+17,-83046.45335383304,0.0023509799128747654,1800474436987633.8,2.385181493451125e+16,-2.2051340497523616e+16,-83272.6438671316,1854782004854125.5,2.377083211660785e+16,-2.1916050111753724e+16,-83046.4490165402,2225738405824950.8,2.8524998539929416e+16,-2.6299260134104464e+16,-83046.4490165402,2280065219920268.5,2.8447524265205184e+16,-2.6167459045284916e+16,-82857.58787316622
188000.0,4.075012175448622e+16,5.229060653247971e+17,-4.821559435703109e+17,-83055.12942687134,0.0023511993697914726,1800651867409267.8,2.388394064900422e+16,-2.208328878159495e+16,-83281.01831439372,1854955145246384.0,2.380279242768048e+16,-2.1947837282434096e+16,-83055.12508819386,2225946174295661.0,2.8563350913216576e+16,-2.6337404738920916e+16,-83055.12508819386,2280268247487075.5,2.8485715273990976e+16,-2.62054470265039e+16,-82866.51626518206
188200.0,4.075386006634092e+16,5.236090065951141e+17,-4.828551465287732e+17,-83063.8042817998,0.00235141506280289,1800827715119422.5,2.391610596271131e+16,-2.211527824759189e+16,-83289.3872473732,1855125315372622.8,2.383479046242575e+16,-2.197966514705313e+16,-83063.79994445716,2226150378447147.2,2.86017485549109e+16,-2.637559817646375e+16,-83063.79994445716,2280466492463116.0,2.85239498122878e+16,-2.6243483319824684e+16,-82875.44652659322
188400.0,4.075752348242705e+16,5.243127655123216e+17,-4.835552420298945e+17,-83072.47937582535,0.002351626434480375,1801000367301224.2,2.3948309154960544e+16,-2.214730878765932e+16,-83297.7561590378,1855292076746856.2,2.386682571711015e+16,-2.2011533640363296e+16,-83072.47503802422,2226350492096227.8,2.8640190860532188e+16,-2.641384036843596e+16,-83072.47503802422,2280660319217523.5,2.856222825523364e+16,-2.6281567936016116e+16,-82884.37756823054
188600.0,4.076110741691854e+16,5.250173411732047e+17,-4.8425623375628614e+17,-83081.15543286446,0.002351833220231067,1801169411882968.0,2.398055009918371e+16,-2.2179380687300744e+16,-83306.12650370726,1855455220079288.5,2.389889815008257e+16,-2.204344293000328e+16,-83081.15109468144,2226546264095146.5,2.867867778009909e+16,-2.645213151600394e+16,-83081.15109468144,2280849798431082.0,2.860055075562711e+16,-2.631970095719603e+16,-82893.30916326135
188800.0,4.076461350883927e+16,5.257227367278633e+17,-4.84958123219024e+17,-83089.83217251419,0.002352035514623317,1801334919991611.0,2.4012828955514864e+16,-2.2211494035523252e+16,-83314.49801705636,1855614819990157.8,2.3931007904748504e+16,-2.2075393084758348e+16,-83089.82783398633,2226737783988189.5,2.871720948569821e+16,-2.649047170171002e+16,-83089.82783398633,2281035020618788.5,2.8638917466155452e+16,-2.6357882445536664e+16,-82902.2410243562
189000.0,4.0768042767426696e+16,5.2642895500680486e+17,-4.856609122393782e+17,-83098.50941793791,0.0023522333758880807,1801496940757856.0,2.404514585207935e+16,-2.2243648911321496e+16,-83322.87050847625,1855770922365084.5,2.3963155109955948e+16,-2.2107384187590864e+16,-83098.50507930749,2226925106838101.5,2.875578613194714e+16,-2.652886102510904e+16,-83098.50507930749,2281216049705031.5,2.8677328541590596e+16,-2.6396112491885564e+16,-82911.17294964589
189200.0,4.077143172288562e+16,5.271360270109989e+17,-4.863645952881133e+17,-83107.18136429938,0.002352428911744078,1801659105869646.5,2.407750375455808e+16,-2.227584464868843e+16,-83331.23133186542,1855925189052721.5,2.399534117607348e+16,-2.213941598702076e+16,-83107.1770293379,2227110226863266.0,2.8794409411288184e+16,-2.656729918442492e+16,-83107.1770293379,2281393133036385.5,2.871578429544213e+16,-2.6434391162405744e+16,-82920.10420759916
189400.0,4.07747651451543e+16,5.278439351498475e+17,-4.870691700046932e+17,-83115.85032939067,0.0023526212434476397,1801819035416195.8,2.410990015997219e+16,-2.2308081124555996e+16,-83339.58858541223,1856076928645979.8,2.402756530394013e+16,-2.2171488375294148e+16,-83115.84599538328,2227292314375176.0,2.883307836472815e+16,-2.6605786050352976e+16,-83115.84599538328,2281566718854450.0,2.875428512823764e+16,-2.647271840938319e+16,-82929.03347101988
189600.0,4.07780354831447e+16,5.2855267619271565e+17,-4.8777464070957094e+17,-83124.5175134293,0.0023528099353163014,1801976089932834.0,2.4142334821439476e+16,-2.234035873150664e+16,-83347.94453268503,1856225796662830.0,2.4059827345730416e+16,-2.2203601549067584e+16,-83124.51318024482,2227470955995396.0,2.8871792814876496e+16,-2.66443218588811e+16,-83124.51318024482,2281736854559112.0,2.8792831129968344e+16,-2.651109427540923e+16,-82937.96058068139
189800.0,4.078124314644593e+16,5.292622526394385e+17,-4.884810094929926e+17,-83133.18284617031,0.002352995010982523,1802130290642961.2,2.4174807891445156e+16,-2.2372677600802196e+16,-83356.29910299028,1856371811653503.8,2.4092127415251932e+16,-2.2235755603598428e+16,-83133.1785140308,2227646173984204.8,2.891055289830232e+16,-2.6682906724318116e+16,-83133.1785140308,2281903580467102.5,2.8831422395359316e+16,-2.6549518814892212e+16,-82946.88540277882
190000.0,4.078438900809416e+16,5.299726665338247e+17,-4.8918827752573056e+17,-83141.84617388641,0.002353176520818723,1802281676317287.8,2.420731947195777e+16,-2.240503779564048e+16,-83364.65214748304,1856515013440199.5,2.4124465605547012e+16,-2.2267950592106812e+16,-83141.84184271505,2227818016128239.8,2.894935872665642e+16,-2.672154071052818e+16,-83141.84184271505,2282066927537791.0,2.8870059025413224e+16,-2.658799209787543e+16,-82955.80783286605
190200.0,4.0787496452085624e+16,5.3068393842240954e+17,-4.898964419703239e+17,-83150.50380717558,0.0023533558140340517,1802432615990805.8,2.423987152853436e+16,-2.2437438912543556e+16,-83372.99547178751,1856656465690523.5,2.4156842851367524e+16,-2.2300186385677e+16,-83150.4994796071,2227987758828628.2,2.898821142164103e+16,-2.6760223662812404e+16,-83150.4994796071,2282227037599967.5,2.89087412277684e+16,-2.662651419016843e+16,-82964.72745320863
190400.0,4.079055564867492e+16,5.313960567620418e+17,-4.9060550111336685e+17,-83159.15722471947,0.0023535323234721377,1802581542770865.0,2.427246241411708e+16,-2.2469880871346216e+16,-83381.33436951679,1856795722259470.0,2.418925862830257e+16,-2.2332462906043096e+16,-83159.15289886254,2228154866711364.2,2.902711035396309e+16,-2.6798955487251724e+16,-83159.15289886254,2282384208826790.5,2.894746926815452e+16,-2.666508505932773e+16,-82973.64337987146
190600.0,4.079356092008145e+16,5.32109019515036e+17,-4.9131545859495456e+17,-83167.80732557621,0.002353705721536557,1802728009666848.0,2.4305091973453868e+16,-2.250236396378702e+16,-83389.67041295228,1856932524180330.2,2.4221712843088744e+16,-2.2364780318908412e+16,-83167.80300128821,2228319029016396.5,2.9066055411706496e+16,-2.68377363826901e+16,-83167.80300128821,2282538431132319.0,2.8986243208140616e+16,-2.6703704777008296e+16,-82982.55563161496
190800.0,4.079651254566877e+16,5.328228284314447e+17,-4.920263158857759e+17,-83176.45405765527,0.0023538760243460204,1802872025804388.2,2.4337760314184444e+16,-2.2534888288380056e+16,-83398.003569623,1857066884063525.5,2.425420557539893e+16,-2.2397138691335404e+16,-83176.4497351869,2228480260876230.8,2.910504669047871e+16,-2.687656642960248e+16,-83176.4497351869,2282689746480531.5,2.902506311314975e+16,-2.674237336666922e+16,-82991.46406840436
191000.0,4.079941075111785e+16,5.335374849581183e+17,-4.9273807420700045e+17,-83185.09737414986,0.002354043244921862,1803013604433428.2,2.4370467509916964e+16,-2.2567453905483536e+16,-83406.33378285839,1857198812298744.8,2.42867368910994e+16,-2.2429538078800656e+16,-83185.09305332493,2228638574758493.8,2.9144084269319284e+16,-2.691544569456079e+16,-83185.09305332493,2282838138855634.0,2.906392905332801e+16,-2.6781090914472376e+16,-83000.36872835214
191200.0,4.08023348520526e+16,5.3425305434121715e+17,-4.9345071948916454e+17,-83193.72486609984,0.002354211959614702,1803160816674948.0,2.440322005794756e+16,-2.2600059241272612e+16,-83414.6333428092,1857331916773022.5,2.4319309758391732e+16,-2.2461977841618708e+16,-83193.72055566397,2228798300127627.2,2.918317171007009e+16,-2.695437340994246e+16,-83193.72055566397,2282984041054265.0,2.9102841461041188e+16,-2.6819857419986924e+16,-83009.26836544236
191400.0,4.0805248485766424e+16,5.3496949199539264e+17,-4.9416424350962624e+17,-83202.34203593008,0.0023543800703701256,1803308185318157.2,2.4436012091866276e+16,-2.263270390654812e+16,-83422.92069660792,1857464546742731.5,2.435192215128096e+16,-2.2494457604538228e+16,-83202.33772915817,2228957456091278.0,2.9222306581537156e+16,-2.699334912544588e+16,-83202.33772915817,2283128311085711.5,2.914180096767076e+16,-2.685867265658505e+16,-83018.1604873002
191600.0,4.080813123510954e+16,5.356867861445623e+17,-4.948786549094528e+17,-83210.95212589356,0.002354546399160003,1803454118450412.2,2.4468842875850824e+16,-2.2665388757400412e+16,-83431.20144555764,1857595770920717.0,2.438457353197795e+16,-2.2526977761057236e+16,-83210.94782251492,2229114925104860.5,2.9261488238373548e+16,-2.703237331326869e+16,-83210.94782251492,2283270908030930.0,2.9180807507965176e+16,-2.689753659993425e+16,-83027.04519057625
191800.0,4.081098216997334e+16,5.3640493798926906e+17,-4.9559395581929574e+17,-83219.55529260777,0.0023547108923189556,1803598574006054.8,2.4501712571130388e+16,-2.2698113997124332e+16,-83439.47577280783,1857725546854364.8,2.4417263955167092e+16,-2.255953840831273e+16,-83219.55099277773,2229270656225238.0,2.9300716746200516e+16,-2.707144608997528e+16,-83219.55099277773,2283411805570578.0,2.921986103322789e+16,-2.693644922765731e+16,-83035.92253104415
192000.0,4.081380018981616e+16,5.3712394775762234e+17,-4.963101475678062e+17,-83228.1517078375,0.0023548734863479606,1803741508414252.0,2.453462122728749e+16,-2.2730879718873236e+16,-83447.74383605836,1857853824575638.2,2.4449993431244508e+16,-2.2592139606668868e+16,-83228.14741124523,2229424589490766.0,2.9339992117493416e+16,-2.711056752800265e+16,-83228.14741124523,2283550909032617.5,2.9258961513965652e+16,-2.6975410604933036e+16,-83044.79277554898
192200.0,4.081650002420003e+16,5.378437478861169e+17,-4.970272478619169e+17,-83236.75461777717,0.002355029261315705,1803874319858264.2,2.456756206364388e+16,-2.2763687743785616e+16,-83456.03497574752,1857976725090818.8,2.448275888662489e+16,-2.2624782161534068e+16,-83236.7503154303,2229572070108982.5,2.9379310663949864e+16,-2.714973859384088e+16,-83236.7503154303,2283687729137179.0,2.929810854689717e+16,-2.7014420817759988e+16,-83053.65730135005
192400.0,4.0819119718478344e+16,5.385643869177638e+17,-4.9774526719928544e+17,-83245.3582799891,0.0023551804123619112,1804002781135398.5,2.4600541362300132e+16,-2.2796538581164732e+16,-83464.32985054204,1858095975589561.0,2.4515562527260396e+16,-2.2657466551670836e+16,-83245.35397875469,2229715170707473.5,2.9418675032712476e+16,-2.7188959862005004e+16,-83245.35397875469,2283821313082648.0,2.9337301523980452e+16,-2.7053480210897804e+16,-83062.51883498915
192600.0,4.082167943498607e+16,5.39285878555572e+17,-4.984641991205859e+17,-83253.95949538637,0.0023553281028124103,1804128518366254.2,2.4633559964922116e+16,-2.282943144655586e+16,-83472.62275481934,1858212495833888.8,2.4548404978751524e+16,-2.2690192482917636e+16,-83253.95519547447,2229854995000666.5,2.9458085974501828e+16,-2.722823097950116e+16,-83253.95519547447,2283951625946574.5,2.937654057647328e+16,-2.7092588950526704e+16,-83071.37748425211
192800.0,4.082417961864083e+16,5.4000822284698726e+17,-4.9918404322834643e+17,-83262.55816030693,0.0023554723583380467,1804251545765170.0,2.4666617768689144e+16,-2.2862366222923976e+16,-83480.91357843624,1858326306167905.8,2.458128624322114e+16,-2.2722959937053236e+16,-83262.55386158584,2229991567401487.0,2.949754349186537e+16,-2.726755192446388e+16,-83262.55386158584,2284078678203731.5,2.9415825820003404e+16,-2.713174714179967e+16,-83080.2332140295
193000.0,4.0826620283708296e+16,5.407314208981605e+17,-4.999048006144522e+17,-83271.15425569256,0.00235561317976192,1804371862901787.0,2.469971479023766e+16,-2.289534292733587e+16,-83489.20229620083,1858437407154885.0,2.461420637100648e+16,-2.2755768963851596e+16,-83271.14995833834,2230124888585862.2,2.953704764520778e+16,-2.7306922756621916e+16,-83271.14995833834,2284202490439395.0,2.9455157351943984e+16,-2.7170954861504588e+16,-83089.08595562291
193200.0,4.0828982220603304e+16,5.414554582161364e+17,-5.0062647599553306e+17,-83279.75072872585,0.0023557494587299315,1804487476398883.8,2.4732849478873396e+16,-2.292836200247451e+16,-83497.49564234311,1858544925061265.8,2.464716470283567e+16,-2.278861977777441e+16,-83279.74643054242,2230253910073519.2,2.957659764340281e+16,-2.734634373332929e+16,-83279.74643054242,2284322981945322.0,2.949453517356093e+16,-2.721021219161561e+16,-83097.93592230446
193400.0,4.083127460125033e+16,5.421803478313466e+17,-5.013490732300963e+17,-83288.34619361685,0.002355881724443518,1804599762701207.0,2.4766023381933972e+16,-2.2961423619232764e+16,-83505.78901968684,1858649276250450.5,2.468016183097233e+16,-2.2821512554721876e+16,-83288.34189630319,2230379131500540.8,2.9616194197166796e+16,-2.7385815065666256e+16,-83288.34189630319,2284439943764481.5,2.9533959234834204e+16,-2.7249519291069724e+16,-83106.78370235032
193600.0,4.083350317201215e+16,5.429060945484329e+17,-5.0207259137642074e+17,-83296.93973124435,0.0023560103084561577,1804709143498519.5,2.4799236763355124e+16,-2.2994527619856604e+16,-83514.08094448739,1858750722748927.8,2.4713197974559748e+16,-2.285444725181082e+16,-83296.9354349874,2230500867298713.5,2.96558375694717e+16,-2.7425336702172988e+16,-83296.9354349874,2284553431657134.0,2.957342965841476e+16,-2.7288876226757624e+16,-83115.62912291384
193800.0,4.083566829257973e+16,5.436326999424431e+17,-5.0279703164986336e+17,-83305.53126916815,0.002356135231521288,1804815640377736.5,2.4832489665285796e+16,-2.302767402490806e+16,-83522.37131664463,1858849281013997.0,2.4746273205285456e+16,-2.288742392427146e+16,-83305.52697384931,2230619137216796.8,2.9695527846342548e+16,-2.746490870912575e+16,-83305.52697384931,2284663441770828.0,2.9612946561860396e+16,-2.732828312008957e+16,-83124.47219112603
194000.0,4.083777058829769e+16,5.4436016583694336e+17,-5.035223952486457e+17,-83314.1206948737,0.0023562565297200262,1804919277305691.5,2.486578215908154e+16,-2.306086288177585e+16,-83530.66003562191,1858944979407586.8,2.4779387606154704e+16,-2.2920442626747116e+16,-83314.11640074692,2230733975289104.0,2.973526512738564e+16,-2.7504531152096536e+16,-83314.11640074692,2284770035361943.0,2.9652510057280296e+16,-2.736774002191835e+16,-83133.31271729812
194200.0,4.083974468389987e+16,5.450884410982401e+17,-5.042486964143402e+17,-83322.7180237261,0.002356370431032119,1805013361751430.5,2.489910898646848e+16,-2.309409562471705e+16,-83538.96962542788,1859034844213632.5,2.4812538851055896e+16,-2.2953504006842264e+16,-83322.71372363115,2230841813056359.2,2.9775046621267084e+16,-2.7544204808210724e+16,-83322.71372363115,2284872883527953.5,2.9692119954593788e+16,-2.7407247071065836e+16,-83142.1516110938
