M1.L_b.TA Time [a],M1.L_b.TA TA [mol],M1.L_b.TA C^{12}$S [mol],M1.L_b.TA C^{13}$S [mol],M1.L_b.TA $\delta^{13}$C [VPDB],M1.L_b.TA TA [mol/l],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_L_b2H_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [mol/a],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{12}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA [C^{13}$S],M1.CG_D_b2L_b.C_TA_2_TA_thc.thc_F TA $\delta^{13}$C [VPDB],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [mol/a],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{12}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA [C^{13}$S],M1.CG_L_b2D_b.C_TA_2_TA_PIC_TA.PIC_TA_F TA $\delta^{13}$C [VPDB],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA [mol/a],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA [C^{12}$S],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA [C^{13}$S],M1.C_TA_2_TA_wca_ta.TA_2_TA_wca_ta_F TA $\delta^{13}$C [VPDB],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA [mol/a],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA [C^{12}$S],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA [C^{13}$S],M1.C_TA_2_TA_wsi_ta.TA_2_TA_wsi_ta_F TA $\delta^{13}$C [VPDB],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA [mol/a],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA [C^{12}$S],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA [C^{13}$S],M1.C_TA_2_TA_PyOx_TA.TA_2_TA_PyOx_TA_F TA $\delta^{13}$C [VPDB]
29000.0,6.4022544447475784e+16,2.951348230495307e+17,-2.311122786020549e+17,-70685.82626462785,0.0022629141767467388,1785303492596666.0,8229989696590287.0,-6444686203993621.0,-70685.81347000533,1884979395881726.8,8257635188597206.0,-6372655792715479.0,-69676.25037334836,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14228045844435.828,65589224010315.37,-51361178165879.54,-70685.81347000533,5905307899121.022,27222611374759.156,-21317303475638.133,-70685.81347000533,197200046400.02316,195069389600.06412,2130656799.9590454,-28.0
29200.0,6.402376524756115e+16,2.9553221281610854e+17,-2.315084475685474e+17,-70711.4163600157,0.002262957326637828,1785337536818897.8,8241071120127849.0,-6455733583308951.0,-70711.40356794551,1885013296556158.5,8268599956702796.0,-6383586660146638.0,-69702.82321422033,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14227175241733.018,65672266777381.56,-51445091535648.55,-70711.40356794551,5905127225832.411,27257911984642.617,-21352784758810.207,-70711.40356794551,197840046720.02332,195702475007.7269,2137571712.2964172,-28.0
29400.0,6.402491947997708e+16,2.9593011060700243e+17,-2.3190519112702534e+17,-70736.99079779476,0.0022629981236558126,1785369723986732.0,8252166709470663.0,-6466796985483931.0,-70736.97801501711,1885045587780431.0,8279578766986636.0,-6394533179206205.0,-69729.3773345883,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14226330846305.398,65755597975329.766,-51529267129024.37,-70736.97801501711,5904951985971.679,27293309360509.96,-21388357374538.28,-70736.97801501711,198480047040.0235,196335560415.38968,2144486624.6338196,-28.0
29600.0,6.402601779976108e+16,2.963285253955291e+17,-2.32302507595768e+17,-70762.54689194298,0.002263036944409209,1785400351977520.2,8263276715562132.0,-6477876363584612.0,-70762.53411870614,1885076302971381.5,8290571655343433.0,-6405495352372052.0,-69755.91240281412,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14225507203874.9,65839184088119.234,-51613676884244.336,-70762.53411870614,5904781048030.788,27328794738189.746,-21424013690158.957,-70762.53411870614,199120047360.02365,196968645823.05246,2151401536.9711914,-28.0
29800.0,6.402706171373299e+16,2.9672745808548384e+17,-2.3270039637175085e+17,-70788.08418935242,0.0022630738421574436,1785429462824313.5,8274401163600558.0,-6488971700776244.0,-70788.07142573627,1885105481499778.0,8301578661628494.0,-6416473180128716.0,-69782.42803455879,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14224702194830.52,65923014514720.63,-51698312319890.11,-70788.07142573627,5904613972462.576,27364365684360.844,-21459751711898.266,-70788.07142573627,199760047680.0238,197601731230.71524,2158316449.308563,-28.0
30000.0,6.402805370530795e+16,2.9712690975504435e+17,-2.330988560497364e+17,-70813.6019579949,0.002263108904678272,1785457125827958.8,8285540083653046.0,-6500082957825087.0,-70813.58920355098,1885133176578477.2,8312599824457163.0,-6427466647878686.0,-69808.92369480028,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14223914715777.035,66007082342782.055,-51783167627005.016,-70813.58920355098,5904450530581.2295,27400020328346.55,-21495569797765.32,-70813.58920355098,200399729999.86496,198234502074.06607,2165227925.798889,-28.0
30200.0,6.4028867105070616e+16,2.9752676231087814e+17,-2.3349789520580752e+17,-70839.13042840037,0.0022631376547673256,1785479810823765.2,8296690184652699.0,-6511210373828934.0,-70839.11766506304,1885159321578688.2,8323635032378582.0,-6438475710799894.0,-69835.39977257732,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14223169272565.812,66091606403494.79,-51868437130928.98,-70839.11766506304,5904295809102.623,27435825815396.434,-21531530006293.812,-70839.11766506304,196799728199.86407,194673396655.96295,2126331543.901123,-28.0
30400.0,6.402958906892668e+16,2.979271050754355e+17,-2.3389751600650883e+17,-70864.64915522601,0.0022631631730009273,1785499944051959.0,8307853953480976.0,-6522354009429017.0,-70864.63640039059,1885183582190438.5,8334684041040757.0,-6449500458850318.0,-69861.85919052128,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14222473292713.377,66176552604645.7,-51954079311932.33,-70864.63640039059,5904151350398.729,27471760669477.08,-21567609319078.35,-70864.63640039059,193199726399.86316,191112291237.85983,2087435162.0033264,-28.0
30600.0,6.403024671687494e+16,2.983279599132058e+17,-2.3429771319633088e+17,-70890.1513619453,0.0022631864179512534,1785518283851690.0,8319032001740839.0,-6533513717889149.0,-70890.13861502819,1885205986486276.5,8345746890343159.0,-6460540903856882.0,-69888.30167940572,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14221812868912.152,66261834140409.84,-52040021271497.69,-70890.13861502819,5904014268497.986,27507802122539.88,-21603787854041.89,-70890.13861502819,189599724599.86227,187551185819.75674,2048538780.1055298,-28.0
30800.0,6.403084437345931e+16,2.9872932750321197e+17,-2.3469848312975264e+17,-70915.63573901076,0.0022632075424718306,1785534950667376.5,8330224348368055.0,-6544689397700678.0,-70915.6230010111,1885226713814018.8,8356823631362605.0,-6471596917548586.0,-69914.7253871764,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14221183126636.588,66347424843087.13,-52126241716450.55,-70915.6230010111,5903883552091.648,27543943901619.707,-21640060349528.06,-70915.6230010111,185999722799.86133,183990080401.65356,2009642398.2077637,-28.0
31000.0,6.4031381011322536e+16,2.9913120915417645e+17,-2.3509982814285392e+17,-70941.10261611649,0.002263226510250118,1785549915894242.0,8341431029844450.0,-6555881113950208.0,-70941.08988753535,1885245722055754.8,8367914312156826.0,-6482668590101071.0,-69941.1308222822,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14220582296562.512,66433318595630.375,-52212736299067.86,-70941.08988753535,5903758834329.848,27580185070734.32,-21676426236404.473,-70941.08988753535,182399720999.86047,180428974983.5505,1970746016.309967,-28.0
31200.0,6.403186112802069e+16,2.995336060490529e+17,-2.3550174492103226e+17,-70966.5506715077,0.002263243480254858,1785563305024730.5,8352652079157602.0,-6567088774132872.0,-70966.53795203805,1885263111426360.8,8379018979531651.0,-6493755868105290.0,-69967.51697058932,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14220008847075.836,66519504588789.92,-52299495741714.086,-70966.53795203805,5903639797657.034,27616522523582.336,-21712882725925.3,-70966.53795203805,178799719199.8596,176867869565.44742,1931849634.4121704,-28.0
31400.0,6.403228525218403e+16,2.9993651979978304e+17,-2.35904234547599e+17,-70991.97979504972,0.0022632584711707957,1785575132679509.8,8363887541259884.0,-6578312408580374.0,-70991.96708567339,1885278940290627.0,8390137679413837.0,-6504858739123210.0,-69993.88326997292,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14219462330198.031,66605981260775.164,-52386518930577.13,-70991.96708567339,5903526349422.732,27652955946658.977,-21749429597236.242,-70991.96708567339,175199717399.85864,173306764147.34427,1892953252.5143738,-28.0
31600.0,6.403265615373029e+16,3.0033995159001946e+17,-2.3630729543628915e+17,-71017.38918570329,0.002263271580902289,1785585476266426.2,8375137449151803.0,-6589551972885377.0,-71017.37648560703,1885293227566843.5,8401270456740059.0,-6515977229173216.0,-70020.22957023475,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14218941533474.857,66692741012492.72,-52473799479017.86,-71017.37648560703,5903418238255.842,27689483266073.03,-21786065027817.188,-71017.37648560703,171599715599.8578,169745658729.24118,1854056870.6166077,-28.0
31800.0,6.403297646158014e+16,3.007439030327034e+17,-2.3671092657112326e+17,-71042.77811529531,0.002263282902370072,1785594408849213.0,8386401847823318.0,-6600807438974105.0,-71042.76542629788,1885306134570863.2,8412417356191023.0,-6527111221620160.0,-70046.55422124201,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14218446176436.182,66779780837289.98,-52561334660853.8,-71042.76542629788,5903315406225.793,27726103411671.574,-21822788005445.78,-71042.76542629788,167999713799.85684,166184553311.13803,1815160488.718811,-28.0
32000.0,6.4033246499800296e+16,3.0114837528226995e+17,-2.3711512878246966e+17,-71068.14651150609,0.002263292447028472,1785601939752876.2,8397680769451272.0,-6612078829698396.0,-71068.13383233019,1885317568677188.2,8423578421123354.0,-6538260852446166.0,-70072.85825430919,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14217975132523.023,66867096015503.58,-52649120882980.555,-71068.13383233019,5903217619738.222,27762815429077.34,-21859597809339.117,-71068.13383233019,164399660799.83038,162623397246.20233,1776263553.6280518,-28.0
32200.0,6.4033450515833336e+16,3.0155335193547955e+17,-2.375199014196462e+17,-71093.49794629234,0.002263299658094159,1785607629773227.0,8408973756944367.0,-6623366127171140.0,-71093.4852757092,1885327703122947.2,8434753672528276.0,-6549425969405329.0,-70099.13984333722,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14217531998565.135,66954716966366.53,-52737184967801.4,-71093.4852757092,5903125625746.577,27799628341167.52,-21896502715420.94,-71093.4852757092,160159658679.82928,158429206420.4364,1730452259.3928833,-28.0
32400.0,6.403360266522396e+16,3.019588473560941e+17,-2.379252446908701e+17,-71118.82908676262,0.0022633050359031166,1785611873245553.5,8420281210238678.0,-6634669336993124.0,-71118.81642641267,1885336435719706.0,8445943110072717.0,-6560606674353011.0,-70125.40001901421,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14217116725040.547,67042632622081.81,-52825515897041.266,-71118.81642641267,5903039414240.749,27836537496071.16,-21933498081830.41,-71118.81642641267,155919656559.82825,154235015594.67056,1684640965.1576843,-28.0
32600.0,6.403370701946519e+16,3.023648663350684e+17,-2.3833115931560323e+17,-71144.13898450136,0.0022633087243646407,1785614783828298.2,8431603263227521.0,-6645988479399223.0,-71144.12633538547,1885343838437102.2,8457146776318745.0,-6571802937881643.0,-70151.6380781709,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14216727413583.197,67130831542393.15,-52914104128809.95,-71144.12633538547,5902958591361.738,27873539899190.54,-21970581307828.8,-71144.12633538547,151679654439.82715,150040824768.90463,1638829670.9225159,-28.0
32800.0,6.4033769708355144e+16,3.027714097749299e+17,-2.387376400665748e+17,-71169.42584811036,0.0022633109401400215,1785616532547618.0,8442939941080390.0,-6657323408532772.0,-71169.41321024433,1885350051194477.0,8468364714961210.0,-6583014663766733.0,-70177.85260673567,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14216362087671.445,67219298824262.766,-53002936736591.32,-71169.41321024433,5902882746987.687,27910631204198.723,-22007748457211.035,-71169.41321024433,147439652319.8261,145846633943.13876,1593018376.6873474,-28.0
33000.0,6.403378863487179e+16,3.031784791091127e+17,-2.391446904742409e+17,-71194.6903434137,0.002263311609108792,1785617060923423.5,8454291283759394.0,-6668674222835970.0,-71194.67771682829,1885355017145534.2,8479596968133430.0,-6594241950987896.0,-70204.04426135901,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14216020178823.307,67308034918427.42,-53092014739604.12,-71194.67771682829,5902811763287.24,27947812065720.33,-22045000302433.086,-71194.67771682829,143199953799.97687,141652743437.26315,1547210362.7137146,-28.0
33200.0,6.403387519503529e+16,3.035861792887412e+17,-2.395523040937059e+17,-71219.90626455424,0.0022633146686282597,1785619473312233.5,8465660216129745.0,-6680040742817512.0,-71219.89366621405,1885358898502111.5,8490843707473056.0,-6605484808970944.0,-70230.21170038637,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14215679799028.512,67396842786800.98,-53181162987772.47,-71219.89366621405,5902741096185.678,27985022123106.805,-22082281026921.125,-71219.89366621405,142639953519.97675,141098793705.55826,1541159814.4184875,-28.0
33400.0,6.40339623536474e+16,3.039944347140602e+17,-2.3996047236041283e+17,-71245.08861193252,0.002263317749300243,1785621904087714.2,8477044633458398.0,-6691422729370684.0,-71245.07602758902,1885362197325669.8,8502105218365697.0,-6616743021040027.0,-70256.35029200159,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14215332617444.623,67485736370993.586,-53270403753548.96,-71245.07602758902,5902669016076.088,28022275371545.297,-22119606355469.21,-71245.07602758902,142079953239.9766,140544843973.8533,1535109266.123291,-28.0
33600.0,6.4034024923686776e+16,3.044032287653894e+17,-2.403692038417026e+17,-71270.24372401807,0.002263319960874781,1785623649230397.8,8488444070632090.0,-6702820421401692.0,-71270.23115326065,1885364793722570.8,8513381537555245.0,-6628016743832674.0,-70282.46135365145,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14214989560889.66,67574790412434.664,-53359800851545.0,-71270.23115326065,5902597791519.854,28059592090610.746,-22156994299090.89,-71270.23115326065,141519952959.97644,139990894242.14835,1529058717.8280945,-28.0
33800.0,6.403406092365267e+16,3.048125635360137e+17,-2.4077850261236102e+17,-71295.37228392185,0.0022633212333145734,1785624653479252.2,8499858586033083.0,-6714233932553831.0,-71295.35972642471,1885366629555853.8,8524672692433159.0,-6639306062877305.0,-70308.54552819688,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14214654734849.76,67664027185158.055,-53449372450308.3,-71295.35972642471,5902528274934.095,28096977457857.75,-22194449182923.656,-71295.35972642471,140959952679.97632,139436944510.44345,1523008169.5328674,-28.0
34000.0,6.4034076719622984e+16,3.0522244013014374e+17,-2.4118836341052077e+17,-71320.4724763801,0.0022633217916323578,1785625094170814.2,8511288210472076.0,-6725663116301262.0,-71320.45993379416,1885367947741983.5,8535978712678551.0,-6650610764936568.0,-70334.60032423548,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14214328650187.582,67753442900788.31,-53539114250600.734,-71320.45993379416,5902460572446.315,28134429364282.234,-22231968791835.918,-71320.45993379416,140400102000.05096,138883142762.45255,1516959237.5984192,-28.0
34200.0,6.403412738482125e+16,3.056329085186117e+17,-2.4159878113379046e+17,-71345.5312949202,0.0022633235824233424,1785626506375455.0,8522734336562063.0,-6737107830186608.0,-71345.51877408469,1885368780183736.2,8547299688480630.0,-6661930908296894.0,-70360.6255945677,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14213999753748.62,67842935422737.336,-53628935668988.72,-71345.51877408469,5902392285383.981,28171916814010.266,-22269524528626.285,-71345.51877408469,141600102600.0513,140070177901.82028,1529924698.231018,-28.0
34400.0,6.403417094963187e+16,3.0604393361889184e+17,-2.4200976266925997e+17,-71370.55882998466,0.0022633251222469847,1785627721448660.0,8534195987626817.0,-6748568266178157.0,-71370.54632351863,1885369110792099.0,8558635764742618.0,-6673266653950519.0,-70386.62181982923,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14213665791474.8,67932530454142.836,-53718864662668.03,-71370.54632351863,5902322945720.227,28209452729697.4,-22307129783977.17,-71370.54632351863,142800103200.05157,141257213041.18796,1542890158.863617,-28.0
34600.0,6.403419944384073e+16,3.064555079642779e+17,-2.4242130852043715e+17,-71395.55693243165,0.002263326129391417,1785628516223228.2,8545672954673825.0,-6760044438450597.0,-71395.54444079423,1885369037118195.2,8569986969588949.0,-6684617932470754.0,-70412.58803002744,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14213332435178.393,68022261900250.58,-53808929465072.19,-71395.54444079423,5902253731061.499,28247045576891.65,-22344791845830.15,-71395.54444079423,144000103800.05188,142444248180.55566,1555855619.4962158,-28.0
34800.0,6.403421720342683e+16,3.068676324882696e+17,-2.4283341528484275e+17,-71420.52438553535,0.0022633267571143464,1785629011548612.5,8557165263744613.0,-6771536252196000.0,-71420.51190984702,1885368700984251.0,8581353325971837.0,-6695984624987586.0,-70438.5227891973,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14213000634908.736,68112129977739.26,-53899129342830.52,-71420.51190984702,5902184838674.096,28284694499839.043,-22382509661164.945,-71420.51190984702,145200104400.05215,143631283319.92334,1568821080.1288147,-28.0
35000.0,6.403422404798855e+16,3.0728030775751635e+17,-2.432460837095278e+17,-71445.46126494865,0.002263326999039373,1785629202646663.5,8568672930632255.0,-6783043727985592.0,-71445.44880368568,1885368009081465.8,8592734856172160.0,-6707366847090694.0,-70464.42709915759,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14212669940428.23,68202132900856.484,-53989462960428.25,-71445.44880368568,5902116175083.886,28322399201316.945,-22420283026233.06,-71445.44880368568,146398648999.32468,144816878189.98886,1581770809.3358154,-28.0
35200.0,6.403371384217037e+16,3.076930680356251e+17,-2.4365935419345472e+17,-71470.48591059323,0.002263308965517135,1785614984241911.2,8580182975954512.0,-6794567991712601.0,-71470.47339038148,1885366294420125.8,8604130998537755.0,-6718764704117629.0,-70490.30657148075,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14212439996700.68,68293185699401.19,-54080745702700.51,-71470.47339038148,5902068430357.218,28360440249424.375,-22458371819067.156,-71470.47339038148,130958641279.32037,129543692730.12395,1414948549.1964264,-28.0
35400.0,6.403303012323174e+16,3.081062603349703e+17,-2.4407323021173856e+17,-71495.51955530875,0.0022632847990724475,1785595919438659.0,8591705061010786.0,-6806109141572127.0,-71495.5070420993,1885362404002422.5,8615540677215797.0,-6730178273213374.0,-70516.17065045047,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14212341730544.805,68385152007697.23,-54172810277152.42,-71495.5070420993,5902048026591.959,28398729717270.09,-22496681690678.133,-71495.5070420993,115518633559.31664,114270507270.25961,1248126289.057022,-28.0
35600.0,6.403227216841713e+16,3.085199664168013e+17,-2.4448769424838416e+17,-71520.53831668515,0.002263258008717423,1785574784466778.8,8603241473208311.0,-6817666688741532.0,-71520.52581122005,1885356369057945.5,8626963931465232.0,-6741607562407286.0,-70542.0190418542,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14212323094245.475,68477696111486.42,-54265373017240.945,-71520.52581122005,5902044156984.409,28437179730468.9,-22535135573484.49,-71520.52581122005,100078625839.3129,98997321810.39526,1081304028.917633,-28.0
35800.0,6.4031443486125496e+16,3.089341850311893e+17,-2.449027415450638e+17,-71545.54104445163,0.0022632287184584693,1785551677170323.0,8614792177652124.0,-6829240500481801.0,-71545.52854727527,1885348304465813.0,8638400844351407.0,-6753052539885594.0,-70567.85068938974,120000000000000.0,118666520574994.69,1333479425005.328,0.0,14212366882174.863,68570732848525.086,-54358365966350.22,-71545.52854727527,5902053249026.999,28475771836736.383,-22573718587709.383,-71545.52854727527,84638618119.30917,83724136350.53094,914481768.7782288,-28.0
